1	2.4918292940311059E+002	1.1000000000000000E+001	0.0000000000000000E+000	0.0000000000000000E+000	4.4269719613622671E+000	3.9062223140332066E+000	6.2242607074469580E-001	4.2344298970819585E+000	2.6594971712683724E-001	7.2006662667343058E-001 
5	1.5212867022989308E+003	1.0999998018423604E+001	-1.9815763963038080E-006	-2.0856444556092627E-009	4.4085103038411271E+000	3.8621069526119820E+000	6.3729170507636301E-001	4.2046985501833722E+000	2.6595822954969989E-001	7.2006662667343058E-001 
10	3.9713341492183827E+003	1.0999996283336749E+001	-3.7166632509411102E-006	-3.9016532380361773E-010	4.4124140248177754E+000	3.8750882817011520E+000	6.3597492766765085E-001	4.2073320364972657E+000	2.6597858418455811E-001	7.2006662667343002E-001 
15	7.9171600629566310E+003	1.0999994559690444E+001	-5.4403095557375991E-006	-4.6810894648831496E-010	4.4200390168202350E+000	3.8958093230617692E+000	6.3108546434304036E-001	4.2171108950946330E+000	2.6603088617285359E-001	7.2006662667342591E-001 
20	1.4271952155291221E+004	1.0999991249166708E+001	-8.7508332917707321E-006	-5.4315184306575330E-010	4.4265803898486542E+000	3.9046602705699942E+000	6.2242819204031508E-001	4.2344253089961628E+000	2.6614047700696225E-001	7.2006662667341126E-001 
25	2.4506408367917003E+004	1.0999985820209154E+001	-1.4179790845503248E-005	-5.1014918889220493E-010	4.4263661659797071E+000	3.8857674522914518E+000	6.1341023063893818E-001	4.2524610174563016E+000	2.6632491301757710E-001	7.2006662667336185E-001 
30	4.0989102442912961E+004	1.0999978046450913E+001	-2.1953549087072588E-005	-4.5664910989536236E-010	4.4245233024253370E+000	3.8724488142749327E+000	6.1043663873941723E-001	4.2584078943366297E+000	2.6663853503305607E-001	7.2006662667320442E-001 
35	6.7534646077634723E+004	1.0999966084243853E+001	-3.3915756146640774E-005	-4.4959222996203122E-010	4.4241826680842529E+000	3.8718019455199286E+000	6.1079447304408618E-001	4.2576917534424092E+000	2.6714290876610247E-001	7.2006662667265675E-001 
40	1.1028650955679046E+005	1.0999946895396890E+001	-5.3104603109588311E-005	-4.4824421096682972E-010	4.4238694176187767E+000	3.8720368940779282E+000	6.1153844825403669E-001	4.2562030454185704E+000	2.6793642104137516E-001	7.2006662667063492E-001 
45	1.7913881320860563E+005	1.0999916100037067E+001	-8.3899962932676431E-005	-4.4664101444984811E-010	4.4233997026679450E+000	3.8725138803503616E+000	6.1271637129191736E-001	4.2538459834938891E+000	2.6918840621368378E-001	7.2006662666286803E-001 
50	2.9002613676289050E+005	1.0999866703387514E+001	-1.3329661248562275E-004	-4.4481051228352833E-010	4.4227077147106115E+000	3.8734541989361553E+000	6.1457050649948208E-001	4.2501357628147485E+000	2.7116219408159770E-001	7.2006662663199816E-001 
55	4.6861128022030188E+005	1.0999787439274757E+001	-2.1256072524344916E-004	-4.4339161486914304E-010	4.4217684599606288E+000	3.8752032909642380E+000	6.1732356201348693E-001	4.2446265222860147E+000	2.7425741739871284E-001	7.2006662650585107E-001 
60	7.5622443960989744E+005	1.0999659949419760E+001	-3.4005058024000334E-004	-4.4347359984798347E-010	4.4205863857420153E+000	3.8783060178481050E+000	6.2123907389264832E-001	4.2367904649339341E+000	2.7906259543540107E-001	7.2006662597765903E-001 
65	1.2194283089384355E+006	1.0999453615782647E+001	-5.4638421735297982E-004	-4.4714117620155049E-010	4.4191673329540029E+000	3.8836263449009194E+000	6.2673734299508066E-001	4.2257857800771808E+000	2.8657831763281233E-001	7.2006662369675367E-001 
70	1.9654227725307397E+006	1.0999115427115115E+001	-8.8457288488541508E-004	-4.5802744150538438E-010	4.4175696683110708E+000	3.8926843050465179E+000	6.3446165235374319E-001	4.2103238083574972E+000	2.9827203953907833E-001	7.2006661251993498E-001 
75	3.1668543160907817E+006	1.0998547348653000E+001	-1.4526513469999003E-003	-4.8365420097946795E-010	4.4159806901861174E+000	3.9081319307210713E+000	6.4536342144092695E-001	4.1884978393145458E+000	3.1605555168864669E-001	7.2006636848725258E-001 
80	5.1017718313096669E+006	1.0997549589817506E+001	-2.4504101824938118E-003	-5.3864446418910869E-010	4.4141750106943336E+000	3.9345134344556336E+000	6.6216553229177555E-001	4.1548542177904126E+000	3.4531477355195023E-001	7.2005110095415970E-001 
85	8.2179758387448331E+006	1.0995692247261070E+001	-4.3077527389296932E-003	-6.3396649114715466E-010	4.4083856169172622E+000	3.9805173976457326E+000	6.9674630144096961E-001	4.0856193266292538E+000	4.1511965446735849E-001	7.1966932176089460E-001 
90	1.3173686385532545E+007	1.0961449605879203E+001	-3.8550394120797193E-002	-1.2944279399458721E-008	4.3922363850541011E+000	4.0668646875898160E+000	7.7221841013933101E-001	3.9333205247102199E+000	5.6788822857400567E-001	7.1677667199326467E-001 
92	1.5393189205633823E+007	1.0927766746849901E+001	-7.2233253150098875E-002	-1.6022382543774359E-008	4.3788675401156825E+000	4.1136242348494063E+000	8.2233587364596494E-001	3.8317490225431055E+000	6.5490573122478690E-001	7.1487297518444115E-001 
95	1.8194837064016324E+007	1.0872358632356418E+001	-1.2764136764358192E-001	-2.1987735407562677E-008	4.3494226828574121E+000	4.1839746305262455E+000	9.1640078600092612E-001	3.6414115508793277E+000	7.9085345914231087E-001	7.1248147782602456E-001 
100	2.0890854532658361E+007	1.0797724735046980E+001	-2.0227526495301973E-001	-3.3971716914537599E-008	4.3111245406828722E+000	4.2811658320743149E+000	1.0415926711240404E+000	3.3880362630302243E+000	9.7907027153108017E-001	7.1043494133425844E-001 
102	2.0985809491807412E+007	1.0793996120767472E+001	-2.0600387923252761E-001	-4.7476223410443429E-008	4.3375502798191929E+000	4.3374130418060304E+000	1.0168647977172558E+000	3.4373420156276175E+000	9.8653233159153919E-001	7.1036851348957986E-001 
105	2.1012650093593545E+007	1.0792640885676485E+001	-2.0735911432351450E-001	-3.8865029720883262E-008	4.1687710902973443E+000	4.3506723123807092E+000	1.3610528120482914E+000	2.7489114559033623E+000	9.8654586592939575E-001	7.1034832808051007E-001 
110	2.1023652184184127E+007	1.0792305661657835E+001	-2.0769433834216500E-001	-2.5598241871279933E-008	4.0029858500470645E+000	4.3150628769845056E+000	1.6748185748507503E+000	2.1213664407175283E+000	9.8654577910286656E-001	7.1034046785956984E-001 
115	2.1029010026762240E+007	1.0792298015523601E+001	-2.0770198447639920E-001	-2.4431436266182343E-009	3.8200996546459320E+000	4.2430627974355470E+000	2.0045909258785350E+000	1.4618214309728335E+000	9.8653856205786272E-001	7.1033605051225612E-001 
120	2.1029675358714569E+007	1.0792295403900853E+001	-2.0770459609914660E-001	-4.8723076222680803E-009	3.7849277557953451E+000	4.2240413081419712E+000	2.0654239789329223E+000	1.3401552197693440E+000	9.8653449608020105E-001	7.1033462516630097E-001 
125	2.1030106655790899E+007	1.0792292835737861E+001	-2.0770716426213909E-001	-6.7903474187314543E-009	3.7588741344080980E+000	4.2088321991354682E+000	2.1099266672041646E+000	1.2511497398809901E+000	9.8653044578577875E-001	7.1033369824049752E-001 
130	2.1030516739804029E+007	1.0792289441742584E+001	-2.0771055825741591E-001	-9.3581764701776261E-009	3.7315330862903680E+000	4.1903415306809073E+000	2.1553634292123447E+000	1.1602760792862707E+000	9.8652496275153323E-001	7.1033287092033981E-001 
135	2.1030951813723121E+007	1.0792284308876051E+001	-2.0771569112394950E-001	-1.3925929945856004E-008	3.6995318603671437E+000	4.1641626800529661E+000	2.2062764557448227E+000	1.0584498196686496E+000	9.8651663375018206E-001	7.1033197754122801E-001 
140	2.1031408766261403E+007	1.0792276212707076E+001	-2.0772378729292384E-001	-2.0600255045907413E-008	3.6623320243700181E+000	4.1247402853742186E+000	2.2609649303996995E+000	9.4907254455921075E-001	9.8650384858214690E-001	7.1033113151934468E-001 
145	2.1032144692893829E+007	1.0792255831624404E+001	-2.0774416837559606E-001	-3.1146866130217867E-008	3.6223788351745179E+000	4.0317464580920879E+000	2.2943743951496351E+000	8.8225279489870645E-001	9.8646852183334210E-001	7.1031732021661398E-001 
150	2.1033328316701919E+007	1.0792215782805096E+001	-2.0778421719490403E-001	-3.7089116696158902E-008	3.5925878771363702E+000	4.0226437134370565E+000	2.3494049388984140E+000	7.7219009578131881E-001	9.8632869717392968E-001	7.0870761710967689E-001 
155	2.1034455541370813E+007	1.0792097114578413E+001	-2.0790288542158741E-001	-1.7331371288865509E-007	3.5542589334956611E+000	4.3868431897402562E+000	2.6081625643314323E+000	2.5467006950674609E-001	9.8613285050241284E-001	7.0398088025609729E-001 
160	2.1035943564292993E+007	1.0791755094673933E+001	-2.0824490532606710E-001	-2.4945149337682957E-007	3.5477502813137551E+000	4.4531993901612452E+000	2.6543579689057393E+000	1.6226549660958675E-001	9.8588502237234377E-001	7.0007863763810840E-001 
165	2.1038048878083199E+007	1.0791194140180203E+001	-2.0880585981979749E-001	-2.7601508048917566E-007	3.5454142706638212E+000	4.4776653969538778E+000	2.6712629936019230E+000	1.2843287204098833E-001	9.8551572700775947E-001	6.9784276240054999E-001 
170	2.1041098744344667E+007	1.0790302895794532E+001	-2.0969710420546761E-001	-3.0118027081655747E-007	3.5432303693048097E+000	4.5001252172453894E+000	2.6868607064657017E+000	9.7201576464522405E-002	9.8479039076849617E-001	6.9569982332135172E-001 
175	2.1046010584457420E+007	1.0788757325331673E+001	-2.1124267466832691E-001	-3.2156140381823513E-007	3.5417196411358063E+000	4.5164260220302799E+000	2.6980325651961534E+000	7.4795647515474836E-002	9.8364961703432818E-001	6.9363700752864499E-001 
180	2.1053921152077414E+007	1.0786136094380556E+001	-2.1386390561944424E-001	-3.3595120081451525E-007	3.5407886565163533E+000	4.5266440945335384E+000	2.7050035706866895E+000	6.0748107749502588E-002	9.8180239011695236E-001	6.9232553685749376E-001 
184	2.1063605934302744E+007	1.0782840755170634E+001	-2.1715924482936622E-001	-3.4246958359534530E-007	3.5403022358882010E+000	4.5310736982004016E+000	2.7081912137764248E+000	5.4240117301676202E-002	9.7926464432222282E-001	6.9180871821992274E-001 
185	2.1066661200335089E+007	1.0781790376380339E+001	-2.1820962361966068E-001	-3.4379290679517128E-007	3.5402090699042432E+000	4.5322792928586262E+000	2.7089803430734527E+000	5.2619551124419586E-002	9.7838226525293714E-001	6.9166004287901217E-001 
190	2.1087179175454561E+007	1.0774616503037711E+001	-2.2538349696228899E-001	-3.5354341073790213E-007	3.5394821460732580E+000	4.5401008737073365E+000	2.7143449811597788E+000	4.1601212517658491E-002	9.7097077222508177E-001	6.9045580456410460E-001 
191	2.1092591765602086E+007	1.0772691981795891E+001	-2.2730801820410917E-001	-3.5556382237826388E-007	3.5394050274626307E+000	4.5409640175618575E+000	2.7149307903082938E+000	4.0352015254473010E-002	9.6864942008769683E-001	6.9041072099092637E-001 
195	2.1120223579564210E+007	1.0762841865718459E+001	-2.3715813428154142E-001	-3.5583201809106519E-007	3.5395358118318203E+000	4.5396669129638791E+000	2.7140206692709254E+000	4.1774974272551425E-002	9.5578659308106950E-001	6.9040473888936460E-001 
200	2.1173441922826853E+007	1.0744197317979093E+001	-2.5580268202090650E-001	-3.4481733133278886E-007	3.5406566276829374E+000	4.5277765135289147E+000	2.7058338378512077E+000	5.7395653294917158E-002	9.3050761233404189E-001	6.9040473888936449E-001 
205	2.1257673811293881E+007	1.0717019618536010E+001	-2.8298038146398952E-001	-3.0591212602033387E-007	3.5443479119580528E+000	4.4900241605888196E+000	2.6795750928309308E+000	1.0881319348236250E-001	8.8899219474984825E-001	6.9040473888936471E-001 
210	2.1361107910369121E+007	1.0689112253393722E+001	-3.1088774660627827E-001	-2.4705500830919867E-007	3.5499059677146070E+000	4.4348060918474239E+000	2.6408499469471254E+000	1.8513109742531678E-001	8.3798208923755335E-001	6.9040473888936460E-001 
215	2.1491615946589112E+007	1.0660683016098110E+001	-3.3931698390188991E-001	-2.0132958876558176E-007	3.5554533198390428E+000	4.3849277897372243E+000	2.6048160916431522E+000	2.5604220039147396E-001	7.6750503786229285E-001	6.9040473888936460E-001 
220	2.1642796001113348E+007	1.0633179687610513E+001	-3.6682031238948731E-001	-1.6975165642011372E-007	3.5602200238220085E+000	4.3494136686711595E+000	2.5775256231441888E+000	3.0950126010442763E-001	6.8502601824880172E-001	6.9040473888936449E-001 
225	2.1713001577997874E+007	1.0621755782032169E+001	-3.7824421796783092E-001	-1.5885728470550436E-007	3.5620680279213941E+000	4.3384137949329382E+000	2.5683296780763074E+000	3.2742630905506587E-001	6.4125237556792547E-001	6.9040473888936471E-001 
230	2.1781650476786472E+007	1.0611091353434155E+001	-3.8890864656584512E-001	-1.5315891612905401E-007	3.5635332749887381E+000	4.3314766669886131E+000	2.5619306199694574E+000	3.3978816697022751E-001	5.9578879469414159E-001	6.9040473888936449E-001 
235	2.1858573044327874E+007	1.0599536449949362E+001	-4.0046355005063816E-001	-1.4853364149896132E-007	3.5648401327176553E+000	4.3268091596531359E+000	2.5569831508438829E+000	3.4920992438341997E-001	5.4584538404088534E-001	6.9040473888936471E-001 
240	2.1942045419318460E+007	1.0587352794249682E+001	-4.1264720575031788E-001	-1.4430648502503475E-007	3.5662672120556036E+000	4.3243744482394533E+000	2.5529116364611455E+000	3.5685346547403579E-001	4.9420553233238740E-001	6.9040473888936438E-001 
245	2.2033986012660176E+007	1.0574235911470851E+001	-4.2576408852914938E-001	-1.4167664934449619E-007	3.5674658980749299E+000	4.3239174526526485E+000	2.5502857666290919E+000	3.6156681545300240E-001	4.3708661236738489E-001	6.9040473888936460E-001 
250	2.2142463361190010E+007	1.0558993646211128E+001	-4.4100635378887176E-001	-1.3991543894634485E-007	3.5684909110244507E+000	4.3254508626641455E+000	2.5490024457357983E+000	3.6350699048742857E-001	3.7029842814001002E-001	6.9040473888936449E-001 
255	2.2274748325825658E+007	1.0540543246992835E+001	-4.5945675300716537E-001	-1.3937047573647007E-007	3.5691829914085207E+000	4.3286284041372616E+000	2.5492070557042146E+000	3.6233823647623659E-001	2.9552078921655878E-001	6.9040473888936449E-001 
260	2.2435350073054839E+007	1.0518062617848283E+001	-4.8193738215171678E-001	-1.4077059554688621E-007	3.5686518589291039E+000	4.3317942912510627E+000	2.5518522642199506E+000	3.5612057697120153E-001	2.0613984483395556E-001	6.9040473888936449E-001 
265	2.2644175429312583E+007	1.0488020551955964E+001	-5.1197944804403583E-001	-1.4652922840124706E-007	3.5659653084430731E+000	4.3375847043292008E+000	2.5601205717310802E+000	3.3834173966200870E-001	1.1369978737002988E-001	6.9040473888936471E-001 
270	2.2817931273166958E+007	1.0461312005984430E+001	-5.3868799401556977E-001	-1.6041777482526995E-007	3.5620483549493995E+000	4.3522763125347206E+000	2.5753002828211873E+000	3.0687494278261873E-001	4.6448716005736558E-002	6.9040473888936460E-001 
275	2.2886689821868662E+007	1.0449798666089160E+001	-5.5020133391083981E-001	-1.7298033077185444E-007	3.5592794705689830E+000	4.3674393645095373E+000	2.5884195775694283E+000	2.8015812134824897E-001	2.0479018521458375E-002	6.9040473888936460E-001 
280	2.2922495202547837E+007	1.0443316517697729E+001	-5.5668348230227060E-001	-1.9097735910106679E-007	3.5563748653190417E+000	4.3869821843383114E+000	2.6040001979836993E+000	2.4872739831536861E-001	7.0261733542285191E-003	6.9040473888935239E-001 
285	2.2937007074455205E+007	1.0440436267907991E+001	-5.5956373209200905E-001	-2.0523868902419019E-007	3.5534050745782548E+000	4.4099060935591163E+000	2.6214017340756750E+000	2.1380453189606535E-001	1.8268961673909676E-003	6.9040473887689979E-001 
290	2.2949875935610231E+007	1.0437369687824479E+001	-5.6263031217552140E-001	-2.7856125878114960E-007	3.5451989433068669E+000	4.4816648673116379E+000	2.6736933834947121E+000	1.0909365271540329E-001	1.3532290306678315E-017	6.9040375559602152E-001 
295	2.2957673883946456E+007	1.0435175490682436E+001	-5.6482450931756389E-001	-2.7831416498019444E-007	3.5451154759810701E+000	4.4808344149170312E+000	2.6734450919490018E+000	1.0949892660553985E-001	4.8042708566264187E-017	6.9040306652529793E-001 
300	2.2967232798353668E+007	1.0432056048985217E+001	-5.6794395101478301E-001	-3.8066602083554315E-007	3.5357351056319226E+000	4.5729539510995547E+000	2.7382656007385591E+000	-2.0271936307704037E-002	2.2429002686355633E-016	6.9031016939945267E-001 
305	2.2976101582429480E+007	1.0428001144557379E+001	-5.7199885544262052E-001	-5.0823462992431698E-007	3.5287472862939135E+000	4.6435114829599708E+000	2.7875200053447848E+000	-1.1894958711282248E-001	1.1264878395200112E-015	6.8990776564667111E-001 
310	2.2983893938706383E+007	1.0423513757163494E+001	-5.7648624283650562E-001	-6.2168732079640819E-007	3.5240679621403515E+000	4.6925141120079958E+000	2.8213799681759215E+000	-1.8685643901259957E-001	6.5717560178984888E-015	6.8942700460106388E-001 
315	2.2989127990955591E+007	1.0420004948748371E+001	-5.7999505125162898E-001	-7.0431509828186430E-007	3.5213582130538885E+000	4.7213786015421455E+000	2.8412317111159218E+000	-2.2670614359670965E-001	3.3723709881377277E-014	6.8884810404662200E-001 
320	2.2991814906714320E+007	1.0418044971039368E+001	-5.8195502896063189E-001	-7.4483818587009699E-007	3.5201479756862382E+000	4.7344421892937589E+000	2.8501839797270296E+000	-2.4469237824353668E-001	1.6034859591911613E-013	6.8855323234945376E-001 
325	2.2992193846623767E+007	1.0417759916108343E+001	-5.8224008389165682E-001	-7.5409978252731587E-007	3.5200179931921061E+000	4.7355969067378147E+000	2.8510213034373222E+000	-2.4637890884159064E-001	2.6675987595949603E-013	6.8850857365400753E-001 
