-7.17	600
-6.28	410
-6.25	380
-6.14	360
-7.05	610
-6.80	520
-6.40	420
-5.77	290
-7.17	620
-7.64	780
-8.15	1000
-6.31	380
-6.35	380
-7.31	650
-6.97	540
-7.09	620
-7.51	710
-6.63	360
-5.37	190
-6.81	500
-7.33	630
-7.76	770
-7.55	670
-5.75	280
-6.48	420
-8.27	1060
-7.28	640
-6.99	540
-7.60	750
-8.41	1090
-7.60	790
-8.08	920
-7.63	760
-7.54	700
-7.81	860
-6.55	440
-5.98	320
-8.29	1070
-3.70	100
-3.67	100
-3.63	100
-9.15	1460
-8.63	980
-8.64	1240
-8.46	1140
-8.15	980
-7.16	590
-5.12	200
-9.18	1420
-5.48	290
-9.17	1520
-7.69	770
-5.50	260
-7.00	570
-7.19	590
-6.44	410	
-7.73	800
