                             180          1.1167978181137063E+007          1.7502735735999551E+001         -4.9726426400044943E-001         -1.6489628699359637E-006          3.8014755208317381E+000          5.1001471945903010E+000          2.4703813920843016E+000          7.4023250491313297E-001          8.2415606676641442E+000          2.9212834644712018E+000          9.3783887531408050E-001          6.7479410135363527E-001 
                             185          1.1182122109209765E+007          1.7402009440502905E+001         -5.9799055949709512E-001         -1.1362408223284058E-005          3.7700074997054371E+000          5.0974602676836884E+000          2.5319739708835964E+000          6.1454081156845841E-001          8.2428234749915834E+000          2.9211995144244636E+000          9.2019086641227621E-001          6.7470411992225010E-001 
                             190          1.1190690489324173E+007          1.7388438046595461E+001         -6.1156195340453934E-001         -1.8657699404413480E-006          3.7320461966701535E+000          5.0965508887689959E+000          2.6074418874968179E+000          4.6326615074936167E-001          8.2436572921168541E+000          2.9212016070219970E+000          9.0940509429979544E-001          6.7461918244433594E-001 
                             195          1.1195594101184854E+007          1.7374368276359956E+001         -6.2563172364004416E-001         -3.6686444275314232E-006          3.6870636071731053E+000          5.0928557909579970E+000          2.6955595175854139E+000          2.8667934105388221E-001          8.2441209764492918E+000          2.9211012912519028E+000          9.0328083557866523E-001          6.7457605098969953E-001 
                             200          1.1198785976217078E+007          1.7359205135172978E+001         -6.4079486482702208E-001         -5.5914797325970857E-006          3.6571763950268315E+000          5.0873133218919175E+000          2.7525627073449228E+000          1.7229377400433679E-001          8.2445030311767677E+000          2.9212610671815114E+000          8.9908240144868967E-001          6.7451767608313951E-001 
                             205          1.1201641543625357E+007          1.7338294340257470E+001         -6.6170565974253037E-001         -9.0830424131286674E-006          3.6218885783310624E+000          5.0752896546012369E+000          2.8171265070911193E+000          4.2642710626604324E-002          8.2447656761700099E+000          2.9211107454469545E+000          8.9544133481559018E-001          6.7431121391043569E-001 
                             210          1.1203666919736780E+007          1.7315535524144376E+001         -6.8446447585562353E-001         -1.3175855974341925E-005          3.5960423280039806E+000          5.0635230504597608E+000          2.8629357056745457E+000         -4.9546130252374407E-002          8.2449637592605747E+000          2.9210025378068254E+000          8.9288862984801576E-001          6.7361008268828171E-001 
                             215          1.1205404695712052E+007          1.7288793000027887E+001         -7.1120699997211290E-001         -1.6622884653850081E-005          3.5793040080944047E+000          5.0540208613418063E+000          2.8916612509347197E+000         -1.0766847396348762E-001          8.2451498719779543E+000          2.9209313337335914E+000          8.9070118232030415E-001          6.7307735601140384E-001 
                             220          1.1207285390475705E+007          1.7254205721222771E+001         -7.4579427877722893E-001         -1.9642057508157713E-005          3.5674191762261032E+000          5.0464821854367532E+000          2.9116615767187954E+000         -1.4853882821554298E-001          8.2453746431358503E+000          2.9208968062760743E+000          8.8829865048540024E-001          6.7231997674143651E-001 
                             225          1.1209539062142305E+007          1.7206184311507009E+001         -7.9381568849299100E-001         -2.2319892375963760E-005          3.5583598768787401E+000          5.0457440748138378E+000          2.9294111201020652E+000         -1.8524831606766382E-001          8.2455870827984619E+000          2.9206706103544300E+000          8.8548291320451411E-001          6.7123291003210606E-001 
                             230          1.1211353842520194E+007          1.7163030300931442E+001         -8.3696969906855756E-001         -2.4491958577363949E-005          3.5532710576254312E+000          5.0494347609859087E+000          2.9414341016947181E+000         -2.1038488075348108E-001          8.2457647321865331E+000          2.9205446594029594E+000          8.8322817322609926E-001          6.7025186454245000E-001 
                             235          1.1213914616112515E+007          1.7097401548406228E+001         -9.0259845159377150E-001         -2.6307434239203573E-005          3.5495896139247800E+000          5.0546283312596554E+000          2.9513937742328946E+000         -2.3196808342882255E-001          8.2460191500492410E+000          2.9204553303712415E+000          8.7999047596408786E-001          6.6934765771564531E-001 
                             240          1.1216352399236850E+007          1.7031646570571340E+001         -9.6835342942866021E-001         -2.7327051098616584E-005          3.5477564067105107E+000          5.0574877261053262E+000          2.9564898860842672E+000         -2.4383378242255893E-001          8.2462401374883232E+000          2.9203702996881598E+000          8.7691621514380502E-001          6.6881886171424310E-001 
                             245          1.1218771252267173E+007          1.6964686236811740E+001         -1.0353137631882596E+000         -2.7875568420606198E-005          3.5467242742386751E+000          5.0588590015312898E+000          2.9592397887409203E+000         -2.5104439232344145E-001          8.2464573140974409E+000          2.9203202545344453E+000          8.7388139791729269E-001          6.6850314762754626E-001 
                             250          1.1221311696353963E+007          1.6893314403198197E+001         -1.1066855968018032E+000         -2.8188973686524995E-005          3.5462357274206968E+000          5.0596436671016907E+000          2.9606092151620786E+000         -2.5561421207622692E-001          8.2466821063367188E+000          2.9202816804990395E+000          8.7072012708801427E-001          6.6830981724706395E-001 
                             255          1.1223832413154552E+007          1.6821913332275102E+001         -1.1780866677248980E+000         -2.8434624672796240E-005          3.5458549158604660E+000          5.0600519851430334E+000          2.9615749973032104E+000         -2.5938525006487217E-001          8.2469062930938364E+000          2.9202593220187394E+000          8.6761069036916294E-001          6.6815434334309964E-001 
                             260          1.1226320663857605E+007          1.6751004713126008E+001         -1.2489952868739920E+000         -2.8536150041315109E-005          3.5454431198242222E+000          5.0601841305411446E+000          2.9624646620747535E+000         -2.6299910991393338E-001          8.2471349973016146E+000          2.9202639205932210E+000          8.6455475477023680E-001          6.6802588854747402E-001 
                             265          1.1228769306837000E+007          1.6680910519964950E+001         -1.3190894800350499E+000         -2.8637127825758218E-005          3.5452868276171876E+000          5.0603245489675865E+000          2.9628474557020446E+000         -2.6558580527413889E-001          8.2473648282205669E+000          2.9202897057829245E+000          8.6153526546274772E-001          6.6794352093186760E-001 
                             270          1.1231198935392452E+007          1.6611126200869840E+001         -1.3888737991301596E+000         -2.8778547358781487E-005          3.5449412769936735E+000          5.0604125512562250E+000          2.9635825580933917E+000         -2.6887668503371404E-001          8.2475949485979267E+000          2.9203220565138146E+000          8.5853453067671626E-001          6.6786529138531292E-001 
                             275          1.1233542155209346E+007          1.6543612677718762E+001         -1.4563873222812376E+000         -2.8843292078084468E-005          3.5447371109818184E+000          5.0605002875430394E+000          2.9640347582605107E+000         -2.7154980936199652E-001          8.2478222405975679E+000          2.9203726099629979E+000          8.5561741561989879E-001          6.6775253701377302E-001 
                             280          1.1235809033613961E+007          1.6478091953209375E+001         -1.5219080467906245E+000         -2.8956715061625385E-005          3.5446257256811147E+000          5.0606542792007598E+000          2.9643345246907771E+000         -2.7387277393298093E-001          8.2480367308920748E+000          2.9204046622201463E+000          8.5279744363192933E-001          6.6766904930269999E-001 
                             285          1.1238058309049353E+007          1.6412942282946926E+001         -1.5870577170530744E+000         -2.8991157272342770E-005          3.5443794243070457E+000          5.0606627939059035E+000          2.9648313847914869E+000         -2.7658697389149067E-001          8.2482374772694023E+000          2.9203992183276473E+000          8.5003124300963029E-001          6.6757153163875349E-001 
                             290          1.1240495101947011E+007          1.6342127945196609E+001         -1.6578720548033914E+000         -2.9061648521251381E-005          3.5444355743045799E+000          5.0608744878818550E+000          2.9648249317843942E+000         -2.7845190381692131E-001          8.2484643975303591E+000          2.9204306083478611E+000          8.4703891777087503E-001          6.6747370342343326E-001 
                             295          1.1242801513136091E+007          1.6274991105716772E+001         -1.7250088942832278E+000         -2.9164051720893255E-005          3.5441719691858684E+000          5.0609483203650321E+000          2.9653890582634053E+000         -2.8136800321534111E-001          8.2486940575084837E+000          2.9205066744090162E+000          8.4415288996227056E-001          6.6735956611451885E-001 
                             300          1.1245041884473652E+007          1.6209619081124689E+001         -1.7903809188753108E+000         -2.9186306563779622E-005          3.5438731399206960E+000          5.0609104339654056E+000          2.9659677735939374E+000         -2.8427338453446166E-001          8.2489054906241748E+000          2.9205433851532927E+000          8.4136488668447829E-001          6.6725932114031128E-001 
                             305          1.1247274696354093E+007          1.6144262310719157E+001         -1.8557376892808435E+000         -2.9275324810524214E-005          3.5436651352155888E+000          5.0610049476407797E+000          2.9664310398418383E+000         -2.8695452093740470E-001          8.2491161117706024E+000          2.9205817572245691E+000          8.3857307590182895E-001          6.6715789629389388E-001 
                             310          1.1249486931603184E+007          1.6079332040892545E+001         -1.9206679591074547E+000         -2.9383452933156038E-005          3.5438077414063374E+000          5.0612840450766781E+000          2.9662853761782917E+000         -2.8841339538798033E-001          8.2493162690901887E+000          2.9205938920964707E+000          8.3585654890424077E-001          6.6706049538393386E-001 
                             315          1.1251627092878681E+007          1.6016456083181172E+001         -1.9835439168188280E+000         -2.9430309449674206E-005          3.5436017967397659E+000          5.0612901035886200E+000          2.9667002947674046E+000         -2.9094480887925556E-001          8.2495137732163784E+000          2.9206234559171835E+000          8.3323085321414825E-001          6.6693754689480400E-001 
                             320          1.1253750635180265E+007          1.5953992558263092E+001         -2.0460074417369079E+000         -2.9426933295195995E-005          3.5434574531108969E+000          5.0613284896710402E+000          2.9670081750663528E+000         -2.9325761158090402E-001          8.2497168172989248E+000          2.9206770903248760E+000          8.3061288440247982E-001          6.6685517191560573E-001 
                             325          1.1255747147789333E+007          1.5895064902568592E+001         -2.1049350974314081E+000         -2.9591158570444849E-005          3.5434793853843765E+000          5.0615268623805436E+000          2.9670634968741463E+000         -2.9497533477390997E-001          8.2499144421700308E+000          2.9207494210702087E+000          8.2812118565389126E-001          6.6674469859828500E-001 
                             330          1.1257728156898106E+007          1.5836560387419500E+001         -2.1634396125805004E+000         -2.9555725964312483E-005          3.5434034183265237E+000          5.0615694021551860E+000          2.9672367008771721E+000         -2.9692318718464356E-001          8.2501041118686995E+000          2.9207975826721806E+000          8.2565881977042455E-001          6.6661194125156087E-001 
                             335          1.1259808747497521E+007          1.5775026349617884E+001         -2.2249736503821165E+000         -2.9590267695616636E-005          3.5430964942174312E+000          5.0615379200423307E+000          2.9678348080389303E+000         -2.9981016932960397E-001          8.2502990529259925E+000          2.9208371332812373E+000          8.2307972336582147E-001          6.6650579267354471E-001 
                             340          1.1261764877762951E+007          1.5717045184159014E+001         -2.2829548158409860E+000         -2.9614136414097464E-005          3.5429544227853813E+000          5.0615819055630347E+000          2.9681409436633817E+000         -3.0202163221242151E-001          8.2504840638061339E+000          2.9208825900157223E+000          8.2066151889908834E-001          6.6638070519755033E-001 
                             345          1.1263881361154746E+007          1.5654116600603022E+001         -2.3458833993969783E+000         -2.9800893209363755E-005          3.5428174870934104E+000          5.0617791104365084E+000          2.9685134174840608E+000         -3.0450891719123657E-001          8.2506993816456689E+000          2.9209769660678990E+000          8.1799765347040709E-001          6.6624292748736458E-001 
                             350          1.1265978339948373E+007          1.5591556428333092E+001         -2.4084435716669077E+000         -2.9853508039497736E-005          3.5426282333332306E+000          5.0617859829919558E+000          2.9688953612821423E+000         -3.0701189831785813E-001          8.2509098204286975E+000          2.9210630263354105E+000          8.1533786496481286E-001          6.6603918929413464E-001 
                             355          1.1268068243119759E+007          1.5529107586153581E+001         -2.4708924138464194E+000         -2.9869903990595343E-005          3.5426414362186973E+000          5.0618830336692930E+000          2.9689174808498788E+000         -3.0879910951526313E-001          8.2511176263471935E+000          2.9211430870721693E+000          8.1267684669076001E-001          6.6591201857577209E-001 
                             360          1.1270224727400355E+007          1.5464665104565071E+001         -2.5353348954349286E+000         -2.9946416362314290E-005          3.5424278281740418E+000          5.0619621395076688E+000          2.9693842498583760E+000         -3.1153862673741484E-001          8.2513346802484158E+000          2.9212355005638604E+000          8.0990900648676578E-001          6.6574215206625464E-001 
                             365          1.1272131480636688E+007          1.5407590637486619E+001         -2.5924093625133811E+000         -2.9963931240670955E-005          3.5422766838300177E+000          5.0619881956030852E+000          2.9696995665941337E+000         -3.1377504856181687E-001          8.2515260628409788E+000          2.9213154663702054E+000          8.0745041750743329E-001          6.6557125141955908E-001 
                             370          1.1274044693825524E+007          1.5350189522880299E+001         -2.6498104771197006E+000         -2.9997252965578387E-005          3.5421807679715118E+000          5.0620748796744302E+000          2.9699347403468188E+000         -3.1586638536743838E-001          8.2517061518657098E+000          2.9213585765308783E+000          8.0500906361561653E-001          6.6540152507891770E-001 
                             375          1.1275994914725978E+007          1.5291646254854063E+001         -2.7083537451459367E+000         -3.0023186028631580E-005          3.5422836355402931E+000          5.0622205790588675E+000          2.9698018549014735E+000         -3.1726011356008488E-001          8.2518656534308512E+000          2.9213295668623229E+000          8.0265458489858310E-001          6.6523638497342619E-001 
                             380          1.1277929991594698E+007          1.5233467238866183E+001         -2.7665327611338171E+000         -3.0124708380544288E-005          3.5421350734219623E+000          5.0622331156727478E+000          2.9701052474450762E+000         -3.1952237856589299E-001          8.2520511926455598E+000          2.9213884882573735E+000          8.0028494196831645E-001          6.6499086174164834E-001 
                             385          1.1279850042029493E+007          1.5175664465626879E+001         -2.8243355343731213E+000         -3.0082348201869672E-005          3.5418628755901005E+000          5.0621967194686333E+000          2.9706314450067417E+000         -3.2222582087695212E-001          8.2522363345329790E+000          2.9214489057082891E+000          7.9793206315379606E-001          6.6482322133842719E-001 
                             390          1.1281701806661639E+007          1.5119814034358448E+001         -2.8801859656415516E+000         -3.0158581574079857E-005          3.5417331386540485E+000          5.0622286951828555E+000          2.9709069067359581E+000         -3.2437801045105202E-001          8.2524144189138458E+000          2.9215067900246394E+000          7.9566268036493315E-001          6.6460293822880201E-001 
                             395          1.1283547323072746E+007          1.5064027289379293E+001         -2.9359727106207067E+000         -3.0257739244872238E-005          3.5418900786339247E+000          5.0624094925347300E+000          2.9706834254521430E+000         -3.2553640373161624E-001          8.2525890872735150E+000          2.9215547549496166E+000          7.9341165071220654E-001          6.6435745690349546E-001 
                             400          1.1285428537721522E+007          1.5007182165718177E+001         -2.9928178342818228E+000         -3.0248045869365678E-005          3.5416656674778837E+000          5.0623963919924302E+000          2.9711256974930738E+000         -3.2806288728866856E-001          8.2527717706515595E+000          2.9216200411204629E+000          7.9110933135790651E-001          6.6410399392991804E-001 
                             405          1.1287295144192155E+007          1.4950652349820967E+001         -3.0493476501790333E+000         -3.0219298209292539E-005          3.5414123900623276E+000          5.0623330826730122E+000          2.9716005976644784E+000         -3.3065169903822772E-001          8.2529505298222823E+000          2.9216773989309646E+000          7.8883186868976696E-001          6.6383894456508552E-001 
                             410          1.1289169995687241E+007          1.4893761507246051E+001         -3.1062384927539490E+000         -3.0356089608928376E-005          3.5416292307037285E+000          5.0624963635534455E+000          2.9712485568218923E+000         -3.3160336499457815E-001          8.2531183075618326E+000          2.9216991174552769E+000          7.8658943047162788E-001          6.6362143194772660E-001 
                             415          1.1290982941806214E+007          1.4838759266854034E+001         -3.1612407331459664E+000         -3.0335142592538017E-005          3.5413495966628590E+000          5.0624349994087572E+000          2.9717771428312862E+000         -3.3426734303728234E-001          8.2532866674486680E+000          2.9217374566521550E+000          7.8443321476222605E-001          6.6333704469780952E-001 
                             420          1.1292882400484459E+007          1.4781010886712250E+001         -3.2189891132877495E+000         -3.0412360477059291E-005          3.5413260527488037E+000          5.0625079142952449E+000          2.9718606881026424E+000         -3.3612788592496001E-001          8.2534775747080893E+000          2.9218260294450764E+000          7.8215937163054183E-001          6.6303331031542823E-001 
                             425          1.1294771406491164E+007          1.4723569663376942E+001         -3.2764303366230578E+000         -3.0401991378951143E-005          3.5414711783125128E+000          5.0625518122696791E+000          2.9715923859624409E+000         -3.3728230299656509E-001          8.2536761512834609E+000          2.9219417611319192E+000          7.7981821402569507E-001          6.6266646053073452E-001 
                             430          1.1296645743817568E+007          1.4666537745863257E+001         -3.3334622541367427E+000         -3.0477482176938401E-005          3.5413784333770213E+000          5.0625316881571303E+000          2.9717678137771499E+000         -3.3931866986371317E-001          8.2538677085555925E+000          2.9220379751155678E+000          7.7747970668909672E-001          6.6224897132784144E-001 
                             435          1.1298410399753461E+007          1.4612730858330814E+001         -3.3872691416691865E+000         -3.0528433190170858E-005          3.5412863042229796E+000          5.0625781306399107E+000          2.9719752933266221E+000         -3.4132984784133052E-001          8.2540452205981722E+000          2.9221218894531278E+000          7.7526515934027251E-001          6.6193222148645603E-001 
