#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      2.5000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                             204          8.5146492310528383E+006          2.1546299733980376E+001         -3.4537002660196237E+000         -1.3814179892264032E-005          3.6662327008933002E+000          5.4856069278645458E+000          2.9335968985982985E+000         -9.5931746692566766E-002          6.8998409163042873E-001          5.8448581929657495E-001 
                             205          8.5164739755522348E+006          2.1521009676428310E+001         -3.4789903235716899E+000         -1.3859506117392119E-005          3.6662016139965785E+000          5.4857835216275950E+000          2.9337473692732678E+000         -9.6742742366989418E-002          6.8633905839413090E-001          5.8441488959263788E-001 
                             206          8.5184811945015714E+006          2.1493168298389502E+001         -3.5068317016104977E+000         -1.3870623355770274E-005          3.6664343113900761E+000          5.4859743115324191E+000          2.9333773694386833E+000         -9.6564946097195445E-002          6.8252202414572594E-001          5.8435278411251568E-001 
                             207          8.5206891353458408E+006          2.1462632315429364E+001         -3.5373676845706363E+000         -1.3830072956612602E-005          3.6665892132110338E+000          5.4861831691296601E+000          2.9331719945953889E+000         -9.6771650209322435E-002          6.7817003194808723E-001          5.8429664776521817E-001 
                             208          8.5231178702745382E+006          2.1429104390077100E+001         -3.5708956099228999E+000         -1.3804686940561024E-005          3.6665898545162925E+000          5.4863639524695351E+000          2.9332611036548086E+000         -9.7628833418145183E-002          6.7334574029367478E-001          5.8423836823743325E-001 
                             209          8.5253293655297346E+006          2.1398565241066660E+001         -3.6014347589333404E+000         -1.3809276297869649E-005          3.6665719059699096E+000          5.4865430153495023E+000          2.9333865321875590E+000         -9.8499055779933883E-002          6.6894297619057552E-001          5.8416258148251066E-001 
                             210          8.5274404840087127E+006          2.1369393858748207E+001         -3.6306061412517927E+000         -1.3817974978167003E-005          3.6665846239885016E+000          5.4867208414006470E+000          2.9334500091759459E+000         -9.9218461330351365E-002          6.6473787487686053E-001          5.8406886757179288E-001 
                             211          8.5294321163199134E+006          2.1341864242426539E+001         -3.6581357575734614E+000         -1.3822639935522078E-005          3.6667636945676807E+000          5.4869393306748542E+000          2.9332011126546922E+000         -9.9280518905438778E-002          6.6080991191892746E-001          5.8401336914205182E-001 
                             212          8.5313165818137359E+006          2.1315872376979904E+001         -3.6841276230200961E+000         -1.3792699060731471E-005          3.6668597961143887E+000          5.4871054953012548E+000          2.9330919918744764E+000         -9.9591518979907437E-002          6.5709918094098907E-001          5.8396692004868256E-001 
                             213          8.5333894938569423E+006          2.1287311955686491E+001         -3.7126880443135093E+000         -1.3777922409699710E-005          3.6670991481003004E+000          5.4873150523694907E+000          2.9327180664367716E+000         -9.9425954871130373E-002          6.5343930341267786E-001          5.8390602967756466E-001 
                             214          8.5356696971044671E+006          2.1255991472572134E+001         -3.7440085274278658E+000         -1.3735829535521867E-005          3.6672377305429587E+000          5.4875069832405474E+000          2.9325368669869825E+000         -9.9703013387806697E-002          6.4893749566594827E-001          5.8383013603192224E-001 
                             215          8.5377459461850915E+006          2.1227515509672585E+001         -3.7724844903274146E+000         -1.3715099582840307E-005          3.6675114619376403E+000          5.4877152430060336E+000          2.9320935340803631E+000         -9.9398547881683827E-002          6.4501810497845535E-001          5.8376359374978870E-001 
                             216          8.5397279571302943E+006          2.1200428963232383E+001         -3.7995710367676168E+000         -1.3666194178065023E-005          3.6676510444428772E+000          5.4879019262825368E+000          2.9319077107081402E+000         -9.9581419598931187E-002          6.4129100642692438E-001          5.8371036669276710E-001 
                             217          8.5419081691700183E+006          2.1170683216630540E+001         -3.8293167833694604E+000         -1.3643510842006701E-005          3.6677162590956027E+000          5.4880899106312890E+000          2.9318712735770651E+000         -1.0011832001896044E-001          6.3721570074374712E-001          5.8365923431687106E-001 
                             218          8.5443064024137147E+006          2.1137980451072412E+001         -3.8620195489275879E+000         -1.3636190576577168E-005          3.6679706553239253E+000          5.4883166729494111E+000          2.9314758622794828E+000         -9.9998879227056234E-002          6.3248210643630354E-001          5.8360279150567884E-001 
                             219          8.5464901242256854E+006          2.1108298847594110E+001         -3.8917011524058900E+000         -1.3592209097146886E-005          3.6681339175877077E+000          5.4885050302436271E+000          2.9312435163990238E+000         -1.0014444517118182E-001          6.2820091003952383E-001          5.8351588065316906E-001 
                             220          8.5485747298604306E+006          2.1080018860517779E+001         -3.9199811394822213E+000         -1.3566108910469548E-005          3.6683247327045292E+000          5.4887137943950925E+000          2.9309662682411148E+000         -1.0017218796051509E-001          6.2374321326410509E-001          5.8345425486000391E-001 
                             221          8.5508677960586511E+006          2.1048983804232304E+001         -3.9510161957676964E+000         -1.3534304552380376E-005          3.6684714974622725E+000          5.4889238925662616E+000          2.9307777878112127E+000         -1.0043508825459301E-001          6.1914505057801372E-001          5.8339270377742114E-001 
                             222          8.5533901688766927E+006          2.1014901218181215E+001         -3.9850987818187846E+000         -1.3512112803986298E-005          3.6687850976936853E+000          5.4891763325587304E+000          2.9302768073446219E+000         -1.0013690835743901E-001          6.1381263025145183E-001          5.8331516505042758E-001 
                             223          8.5556869265232459E+006          2.0983992386133220E+001         -4.0160076138667797E+000         -1.3457594054107911E-005          3.6688760806901723E+000          5.4893680630156165E+000          2.9301907065800892E+000         -1.0060393974486177E-001          6.0954826787378924E-001          5.8326824969473479E-001 
                             224          8.5578794374490455E+006          2.0954509819019123E+001         -4.0454901809808774E+000         -1.3446941936379235E-005          3.6692903228227922E+000          5.4896144163488900E+000          2.9294853989814866E+000         -9.9803938548921445E-002          6.0462326207894823E-001          5.8317489635018194E-001 
                             225          8.5602911994674243E+006          2.0922256430664145E+001         -4.0777435693358548E+000         -1.3373371049543916E-005          3.6696255169585030E+000          5.4898345591010678E+000          2.9289250820861543E+000         -9.9352290098313090E-002          5.9975666909631309E-001          5.8309081373163807E-001 
                             226          8.5629441376876403E+006          2.0886934177719432E+001         -4.1130658222805678E+000         -1.3314389560803912E-005          3.6696842941912480E+000          5.4900552235399278E+000          2.9289178598400945E+000         -1.0007166814467544E-001          5.9385043306879415E-001          5.8300690941634248E-001 
                             227          8.5658623697298784E+006          2.0848092318091293E+001         -4.1519076819087068E+000         -1.3310065500597938E-005          3.6698190934034036E+000          5.4903247864595093E+000          2.9287830428755739E+000         -1.0061041085224247E-001          5.8761901143621775E-001          5.8292432960166662E-001 
                             228          8.5690724249763414E+006          2.0805425167941692E+001         -4.1945748320583078E+000         -1.3291718326847267E-005          3.6701202832323401E+000          5.4906239057189339E+000          2.9283302228474124E+000         -1.0059449706480939E-001          5.8060930201150851E-001          5.8282563215223582E-001 
                             229          8.5726034857474491E+006          2.0758666211839675E+001         -4.2413337881603255E+000         -1.3242183902527343E-005          3.6702079987523302E+000          5.4909208486548193E+000          2.9283032632753763E+000         -1.0151772740277291E-001          5.7316611710407872E-001          5.8271970001584950E-001 
                             230          8.5758187086393554E+006          2.0716114772535100E+001         -4.2838852274649000E+000         -1.3234366865105320E-005          3.6708551860808600E+000          5.4912583573171592E+000          2.9271776429494860E+000         -1.0015762403163989E-001          5.6645157785775169E-001          5.8260279441514795E-001 
                             231          8.5793554538204521E+006          2.0669709061918805E+001         -4.3302909380811947E+000         -1.3121021798325188E-005          3.6714175576840762E+000          5.4915893581395583E+000          2.9262184001542537E+000         -9.9213083170488034E-002          5.5904448532527473E-001          5.8248598036933186E-001 
                             232          8.5832458735196590E+006          2.0619040068997016E+001         -4.3809599310029839E+000         -1.3024042864095990E-005          3.6718310976506445E+000          5.4919514256375521E+000          2.9255723539701126E+000         -9.8986911932744462E-002          5.5095361414303112E-001          5.8239234662229900E-001 
                             233          8.5868372987577152E+006          2.0572505812172228E+001         -4.4274941878277723E+000         -1.2957044554820347E-005          3.6722105683485120E+000          5.4922718369057266E+000          2.9249736182084649E+000         -9.8770689310092225E-002          5.4350549833725736E-001          5.8226728875874634E-001 
                             234          8.5907878665195759E+006          2.0521561565053705E+001         -4.4784384349462947E+000         -1.2895424199616369E-005          3.6726165295026028E+000          5.4926280385654547E+000          2.9243397967301474E+000         -9.8579835201803565E-002          5.3543864968494548E-001          5.8212012694464654E-001 
                             235          8.5951334910576232E+006          2.0465806462396309E+001         -4.5341935376036915E+000         -1.2830170248085243E-005          3.6731950654583079E+000          5.4930353252505588E+000          2.9233863681612893E+000         -9.7854520062160666E-002          5.2649141238786423E-001          5.8200836856501192E-001 
                             236          8.5992162214862499E+006          2.0413817632346156E+001         -4.5861823676538442E+000         -1.2733838532571455E-005          3.6740004406293210E+000          5.4934294110449331E+000          2.9219726607164516E+000         -9.6131737354599012E-002          5.1820517893558815E-001          5.8188462527506712E-001 
                             237          8.6030754884645846E+006          2.0365197752731138E+001         -4.6348022472688619E+000         -1.2598216160730969E-005          3.6745600565300856E+000          5.4937853828906986E+000          2.9210314148378052E+000         -9.5284844678527006E-002          5.1014540374264128E-001          5.8175582984959429E-001 
                             238          8.6073206821407508E+006          2.0312106181924833E+001         -4.6878938180751675E+000         -1.2506277653331936E-005          3.6754329504772021E+000          5.4941943790934191E+000          2.9194901250449323E+000         -9.3335938522401976E-002          5.0215247360804671E-001          5.8155544870994136E-001 
                             239          8.6119903951845337E+006          2.0254387195216786E+001         -4.7456128047832138E+000         -1.2360285560777802E-005          3.6761809512065580E+000          5.4946111346663757E+000          2.9182025013726971E+000         -9.1996541371381219E-002          4.9311497618630279E-001          5.8135471808906358E-001 
                             240          8.6160559483258929E+006          2.0204628406574241E+001         -4.7953715934257595E+000         -1.2239118986379974E-005          3.6769977542047481E+000          5.4950081128667438E+000          2.9167673844765032E+000         -9.0194548014781509E-002          4.8583745006156098E-001          5.8117250610896765E-001 
                             241          8.6199728819558434E+006          2.0157210589485164E+001         -4.8427894105148361E+000         -1.2105851558605777E-005          3.6778432546168363E+000          5.4953845547701592E+000          2.9152646046040327E+000         -8.8209422734285461E-002          4.7816102787358805E-001          5.8101205121674904E-001 
                             242          8.6242815089487862E+006          2.0105641681300742E+001         -4.8943583186992576E+000         -1.1968756698798754E-005          3.6785360054694731E+000          5.4957778528810461E+000          2.9140757519542033E+000         -8.6944212116241135E-002          4.7001596899517623E-001          5.8085841869027866E-001 
                             243          8.6290209986410253E+006          2.0049431795980563E+001         -4.9505682040194365E+000         -1.1859902430472989E-005          3.6793165783880140E+000          5.4962067783508175E+000          2.9127290688520078E+000         -8.5466715133538942E-002          4.6025852899533087E-001          5.8069134841838566E-001 
                             244          8.6333260023661219E+006          1.9998900479096726E+001         -5.0010995209032743E+000         -1.1737810257686737E-005          3.6800680445242828E+000          5.4966060177912057E+000          2.9114257562996633E+000         -8.3956039971593885E-002          4.5312183464108746E-001          5.8047709935971692E-001 
                             245          8.6374486088601574E+006          1.9950986305121866E+001         -5.0490136948781341E+000         -1.1622301096209793E-005          3.6810569604355132E+000          5.4970111900072638E+000          2.9096505105852319E+000         -8.1447297244158279E-002          4.4419483419934280E-001          5.8023244555686904E-001 
                             246          8.6419834760035947E+006          1.9898983980171632E+001         -5.1010160198283678E+000         -1.1467221266996123E-005          3.6819193490007134E+000          5.4974149499474878E+000          2.9081276134249441E+000         -7.9534971050659126E-002          4.3904872905509251E-001          5.8007125574246254E-001 
                             247          8.6469718298613764E+006          1.9842440943643815E+001         -5.1575590563561846E+000         -1.1335009131240942E-005          3.6827556365851186E+000          5.4978607474401606E+000          2.9066779370024691E+000         -7.7871424187544308E-002          4.2792431361713634E-001          5.7990237912089748E-001 
                             248          8.6514506123166867E+006          1.9792228360445016E+001         -5.2077716395549842E+000         -1.1211212801654610E-005          3.6839284940323838E+000          5.4983179249581466E+000          2.9045608108669323E+000         -7.4737575167211578E-002          4.2037901954360091E-001          5.7947394306966216E-001 
                             249          8.6555749671437293E+006          1.9746722498545807E+001         -5.2532775014541926E+000         -1.1033449789731420E-005          3.6848716353988729E+000          5.4987041434188111E+000          2.9028676373642863E+000         -7.2350898260074445E-002          4.1187209350408538E-001          5.7932528182726495E-001 
                             250          8.6595598275105134E+006          1.9703313755539533E+001         -5.2966862444604672E+000         -1.0893416333508435E-005          3.6860296778378117E+000          5.4990898508834274E+000          2.9007444062187169E+000         -6.9060185922678721E-002          4.0586005959447885E-001          5.7905470016764560E-001 
                             251          8.6639431739139743E+006          1.9656317416217977E+001         -5.3436825837820230E+000         -1.0721566354973781E-005          3.6872282023471481E+000          5.4994880319839110E+000          2.8985464477502854E+000         -6.5701385438839813E-002          3.9655736786110762E-001          5.7881517773370350E-001 
                             252          8.6687648549577817E+006          1.9605466756095002E+001         -5.3945332439049984E+000         -1.0546251330389208E-005          3.6880457715054451E+000          5.4998997874691575E+000          2.8971171871763151E+000         -6.3967834737687343E-002          3.9108987126322514E-001          5.7847325550225204E-001 
                             253          8.6740687041059714E+006          1.9550128068229586E+001         -5.4498719317704136E+000         -1.0433684352487104E-005          3.6889235731176493E+000          5.5003871448408805E+000          2.8956052626377682E+000         -6.2171565161561720E-002          3.7946544405506505E-001          5.7812220012909132E-001 
                             254          8.6787738698282540E+006          1.9501605012278720E+001         -5.4983949877212801E+000         -1.0312719851943240E-005          3.6898539685243361E+000          5.5008114508646324E+000          2.8939566248362709E+000         -5.9953540317863242E-002          3.7754185048511923E-001          5.7783362583478970E-001 
                             255          8.6832045201804712E+006          1.9456482430794161E+001         -5.5435175692058394E+000         -1.0184189204185447E-005          3.6905763965194707E+000          5.5011989461359274E+000          2.8927055164816493E+000         -5.8457353329127014E-002          3.6882841609237638E-001          5.7738503557828735E-001 
                             256          8.6873952641067579E+006          1.9414204275613955E+001         -5.5857957243860454E+000         -1.0088460646570146E-005          3.6916950446498737E+000          5.5016310312178920E+000          2.8906842627618246E+000         -5.5359577166234734E-002          3.6250812800865279E-001          5.7704826544979482E-001 
                             257          8.6920050824256744E+006          1.9368399293580413E+001         -5.6316007064195865E+000         -9.9363963750104519E-006          3.6924219630967943E+000          5.5020392342022530E+000          2.8894345273601649E+000         -5.3885971485923903E-002          3.5263346837569620E-001          5.7675884393978261E-001 
                             258          8.6970758825764824E+006          1.9318494975341260E+001         -5.6815050246587404E+000         -9.8415076033318797E-006          3.6935930301720181E+000          5.5025060855292498E+000          2.8873258188732152E+000         -5.0788995036663433E-002          3.4668546570075792E-001          5.7633648848164565E-001 
                             259          8.7016446951223537E+006          1.9274243168885317E+001         -5.7257568311146834E+000         -9.6856253154730600E-006          3.6944782747649025E+000          5.5029007021852383E+000          2.8857526380154410E+000         -4.8638588762723860E-002          3.3693704128026464E-001          5.7587793808849808E-001 
                             260          8.7059873609960824E+006          1.9232679807510916E+001         -5.7673201924890840E+000         -9.5709323680275174E-006          3.6952861573546736E+000          5.5032721825344391E+000          2.8843226130104984E+000         -4.6716071233183241E-002          3.3337754550606596E-001          5.7533315070610835E-001 
                             261          8.7102617078101598E+006          1.9192208670472851E+001         -5.8077913295271486E+000         -9.4683793333685001E-006          3.6966540093583373E+000          5.5036889243469433E+000          2.8817952799094231E+000         -4.2576249481470617E-002          3.2422651578155426E-001          5.7481064940614979E-001 
                             262          8.7149634893056452E+006          1.9148522655764435E+001         -5.8514773442355654E+000         -9.2913749289209410E-006          3.6973803187439689E+000          5.5040769245852355E+000          2.8805366612573065E+000         -4.1048696133616849E-002          3.1715132257053352E-001          5.7442056468684899E-001 
                             263          8.7201354489506800E+006          1.9100921347096520E+001         -5.8990786529034800E+000         -9.2037277811360898E-006          3.6985661926819766E+000          5.5045486108994801E+000          2.8784007565384138E+000         -3.7857843394542880E-002          3.0642576461633703E-001          5.7402882788837251E-001 
                             264          8.7248887354483344E+006          1.9057875267306699E+001         -5.9421247326933013E+000         -9.0560667468843302E-006          3.6997600266985367E+000          5.5049609501355343E+000          2.8762192581233212E+000         -3.4474682644579140E-002          3.0109668363000586E-001          5.7344313195441843E-001 
                             265          8.7294496132505294E+006          1.9017242943224769E+001         -5.9827570567752311E+000         -8.9088824222304162E-006          3.7005986745471939E+000          5.5053325600411274E+000          2.8747277673788019E+000         -3.2418626752299180E-002          2.9165692064364951E-001          5.7271330929099662E-001 
                             266          8.7344665788329449E+006          1.8973044579794664E+001         -6.0269554202053364E+000         -8.8097800760320848E-006          3.7012785093024130E+000          5.5057602682581273E+000          2.8735819519768642E+000         -3.1137523388922360E-002          2.8792482383400181E-001          5.7184450592306646E-001 
                             267          8.7399852409736030E+006          1.8924855016748374E+001         -6.0751449832516258E+000         -8.7321096704332797E-006          3.7020320606484338E+000          5.5062136053533237E+000          2.8723015178324198E+000         -2.9681121195447902E-002          2.7653943557748656E-001          5.7107392207305741E-001 
                             268          8.7451819044552855E+006          1.8879922679419941E+001         -6.1200773205800587E+000         -8.6463819500354541E-006          3.7028977122748810E+000          5.5066644765036132E+000          2.8707956501546712E+000         -2.7701735534273932E-002          2.7068681121960164E-001          5.7027373347090660E-001 
                             269          8.7508982342851385E+006          1.8831062177980467E+001         -6.1689378220195330E+000         -8.5475301275165576E-006          3.7036405884081556E+000          5.5071278597358555E+000          2.8695415895042435E+000         -2.6319008232676789E-002          2.5916150622186174E-001          5.6942473310673891E-001 
                             270          8.7571861970979739E+006          1.8777835413969335E+001         -6.2221645860306651E+000         -8.4648662206580132E-006          3.7044793373360756E+000          5.5076141429536660E+000          2.8681072332573070E+000         -2.4679584913094427E-002          2.5062063739445617E-001          5.6825357796821585E-001 
                             271          8.7626164488691948E+006          1.8732367993947285E+001         -6.2676320060527146E+000         -8.3729856252740719E-006          3.7051001759030981E+000          5.5080439289610581E+000          2.8670804491269593E+000         -2.3678864011186948E-002          2.4010415503088564E-001          5.6704793097880113E-001 
                             272          8.7685897258175369E+006          1.8682752926546197E+001         -6.3172470734538031E+000         -8.3061722786612987E-006          3.7060918793645587E+000          5.5085240477180379E+000          2.8653371015825280E+000         -2.1343979318315144E-002          2.3231409361536856E-001          5.6581644646922447E-001 
                             273          8.7751603304607142E+006          1.8628893358989743E+001         -6.3711066410102575E+000         -8.1970488990517843E-006          3.7070869635202386E+000          5.5090253291521014E+000          2.8635975739882009E+000         -1.9118737968648214E-002          2.1986708162589391E-001          5.6468219735213776E-001 
                             274          8.7811554101477861E+006          1.8580396622749788E+001         -6.4196033772502119E+000         -8.0894231221858346E-006          3.7083023450581076E+000          5.5094914203518535E+000          2.8613998565123375E+000         -1.5855379273994344E-002          2.1561146096356332E-001          5.6325849291409613E-001 
                             275          8.7866820276637543E+006          1.8536417054621285E+001         -6.4635829453787146E+000         -7.9577730866000943E-006          3.7093045730490872E+000          5.5099264924022098E+000          2.8596129365555569E+000         -1.3310727526175289E-002          2.0516799880831282E-001          5.6089623714814907E-001 
                             276          8.7927613069313187E+006          1.8488691017823850E+001         -6.5113089821761498E+000         -7.8506077278063902E-006          3.7102482177803555E+000          5.5103777359148953E+000          2.8579512688493631E+000         -1.1107019684545819E-002          1.9657554937778046E-001          5.5937404188054729E-001 
                             277          8.7994485141256396E+006          1.8436850174804579E+001         -6.5631498251954206E+000         -7.7522411842263378E-006          3.7109813020900888E+000          5.5108327407046911E+000          2.8567126026247949E+000         -9.8491253871755158E-003          1.8492051950355523E-001          5.5561840842316867E-001 
                             278          8.8052369437270984E+006          1.8392398402811175E+001         -6.6076015971888253E+000         -7.6794182626337789E-006          3.7113958295857139E+000          5.5112404794963457E+000          2.8560874170293715E+000         -9.6471149100324192E-003          1.8334704891838238E-001          5.5445381670403182E-001 
                             279          8.8116042162887007E+006          1.8343749273315705E+001         -6.6562507266842950E+000         -7.6404974068233322E-006          3.7115371661438123E+000          5.5116345886911118E+000          2.8560017985105572E+000         -1.0626137884777483E-002          1.7190694639148676E-001          5.5198066047096805E-001 
                             280          8.8186082161064651E+006          1.8290293269121491E+001         -6.7097067308785086E+000         -7.6322109630324952E-006          3.7116252047688816E+000          5.5120977120411148E+000          2.8560572829354203E+000         -1.2004543386980657E-002          1.6593263181828374E-001          5.4907255595860738E-001 
                             281          8.8251567406878900E+006          1.8240323347610829E+001         -6.7596766523891709E+000         -7.6307145051275386E-006          3.7123494770429000E+000          5.5125135536305097E+000          2.8548166591820814E+000         -1.0711432118814722E-002          1.5453327207365750E-001          5.4595578045938642E-001 
                             282          8.8315326676647849E+006          1.8192130663130364E+001         -6.8078693368696364E+000         -7.5585377083363048E-006          3.7127493926499007E+000          5.5129171401322790E+000          2.8542186212189655E+000         -1.0664322393947644E-002          1.4730527460608731E-001          5.4215649768286356E-001 
                             283          8.8385461873393711E+006          1.8139371431779622E+001         -6.8606285682203776E+000         -7.5225042202313976E-006          3.7124444437645781E+000          5.5132830142847009E+000          2.8550114560658213E+000         -1.3511324971248925E-002          1.3572952493261325E-001          5.3794604227551568E-001 
                             284          8.8462610589814149E+006          1.8081022960678585E+001         -6.9189770393214154E+000         -7.5631162523891182E-006          3.7118901685386922E+000          5.5137385238072643E+000          2.8563477612788750E+000         -1.7583171456045672E-002          1.3453889869736280E-001          5.3365568653244477E-001 
                             285          8.8530452397663631E+006          1.8029244717092269E+001         -6.9707552829077315E+000         -7.6322028005499526E-006          3.7114892026617610E+000          5.5140671063294819E+000          2.8573139842938455E+000         -2.0761081578599270E-002          1.2381331349898568E-001          5.2990952480868192E-001 
                             286          8.8594287518400308E+006          1.7980204012762858E+001         -7.0197959872371420E+000         -7.6824017505521326E-006          3.7112549920057867E+000          5.5143837125199147E+000          2.8579407087010109E+000         -2.3197448832260985E-002          1.1487318831003682E-001          5.2578528456568063E-001 
                             287          8.8656865235453956E+006          1.7931927520281807E+001         -7.0680724797181931E+000         -7.7146458442504834E-006          3.7103336646682505E+000          5.5146719674513855E+000          2.8599274908418177E+000         -2.8338653464067838E-002          1.0610458203924797E-001          5.2123068955668206E-001 
                             288          8.8725700724212956E+006          1.7878071311636848E+001         -7.1219286883631518E+000         -7.8239015391476577E-006          3.7096423982175115E+000          5.5150164105313166E+000          2.8614822452832627E+000         -3.2754471904519668E-002          1.0006462340930171E-001          5.1746561076903308E-001 
                             289          8.8797714393365141E+006          1.7821114125949702E+001         -7.1788858740502981E+000         -7.9092186744126874E-006          3.7086632220606677E+000          5.5153130143135600E+000          2.8635888994880712E+000         -3.8353594143472301E-002          8.9448515829457953E-002          5.1056543042133173E-001 
                             290          8.8861253168560192E+006          1.7770104347869044E+001         -7.2298956521309563E+000         -8.0281336749204608E-006          3.7078421413657132E+000          5.5156890840741619E+000          2.8654190957582819E+000         -4.3258860069061641E-002          9.2567046563510821E-002          5.0464839173670595E-001 
                             291          8.8917601127257403E+006          1.7724284107350268E+001         -7.2757158926497318E+000         -8.1316593498965778E-006          3.7069649855314601E+000          5.5158576892814075E+000          2.8672577100304100E+000         -4.8057363808455128E-002          8.4623632753205752E-002          4.9965268708863947E-001 
                             292          8.8970225974375121E+006          1.7680927269142362E+001         -7.3190727308576378E+000         -8.2388530480502256E-006          3.7060100182026363E+000          5.5160519323734425E+000          2.8692647662340756E+000         -5.3135141380705783E-002          7.7675336596571998E-002          4.9660098704391886E-001 
                             293          8.9023198381943796E+006          1.7636655295530311E+001         -7.3633447044696894E+000         -8.3575536102751522E-006          3.7045056555456224E+000          5.5162421927357741E+000          2.8723686217292688E+000         -6.0431663241902966E-002          7.0590868614388846E-002          4.9340803121914073E-001 
                             294          8.9074785060550757E+006          1.7592570468213371E+001         -7.4074295317866294E+000         -8.5457774191739314E-006          3.7033156987031051E+000          5.5164749568100051E+000          2.8748649174514198E+000         -6.6511182191308735E-002          6.5568216669129070E-002          4.8985026200653087E-001 
                             295          8.9123984804701097E+006          1.7549768646057281E+001         -7.4502313539427192E+000         -8.6996025884386430E-006          3.7021108940013621E+000          5.5166515803132077E+000          2.8773628386065062E+000         -7.2564928149209923E-002          5.9157258528309387E-002          4.8489011539947235E-001 
                             296          8.9170517871851195E+006          1.7508556878811341E+001         -7.4914431211886594E+000         -8.8564476338959736E-006          3.7004494944369064E+000          5.5168495478159194E+000          2.8807846214867734E+000         -8.0429538188418262E-002          5.5763510250255215E-002          4.8051087032636403E-001 
                             297          8.9214519134994484E+006          1.7468618283916388E+001         -7.5313817160836116E+000         -9.0766928133171045E-006          3.6986962548882971E+000          5.5169963091687633E+000          2.8843644812604143E+000         -8.8581054176403523E-002          5.0093915547996491E-002          4.7828535482144585E-001 
                             298          8.9254494462453518E+006          1.7431386769877214E+001         -7.5686132301227858E+000         -9.3136232785906691E-006          3.6969169469740759E+000          5.5172500727618905E+000          2.8880499788854190E+000         -9.6878665179574427E-002          5.0518230487367283E-002          4.7374687436258739E-001 
                             299          8.9291177283028252E+006          1.7396307586553380E+001         -7.6036924134466197E+000         -9.5628369831467181E-006          3.6956650418841521E+000          5.5173416656059029E+000          2.8905995854872728E+000         -1.0285273967861391E-001          4.5796649756827852E-002          4.7089012310581430E-001 
                             300          8.9326127359925974E+006          1.7362266137182157E+001         -7.6377338628178428E+000         -9.7400213083495312E-006          3.6942350941421815E+000          5.5174484288208570E+000          2.8935128625786910E+000         -1.0952996273308889E-001          4.1995388341462346E-002          4.6835112137994744E-001 
                             301          8.9359115283546001E+006          1.7329454951135315E+001         -7.6705450488646854E+000         -9.9464235532938099E-006          3.6932595738814973E+000          5.5176020402332471E+000          2.8955407088062559E+000         -1.1440716077207196E-001          3.8024613107936325E-002          4.6638793158407305E-001 
                             302          8.9390324397279825E+006          1.7297959490474149E+001         -7.7020405095258511E+000         -1.0091751060210270E-005          3.6923474559502090E+000          5.5177995704547094E+000          2.8974637097795637E+000         -1.1904319043300951E-001          3.4861342391277424E-002          4.6357512077772417E-001 
                             303          8.9419833295629416E+006          1.7267769195995800E+001         -7.7322308040041996E+000         -1.0230912086478850E-005          3.6912362728706714E+000          5.5179441137980509E+000          2.8997583476103093E+000         -1.2439110663999491E-001          3.1481270650425996E-002          4.6071843668277490E-001 
                             304          8.9447738697335515E+006          1.7238745751165808E+001         -7.7612542488341916E+000         -1.0400654731893920E-005          3.6896346162827873E+000          5.5180968442713665E+000          2.9030380260227346E+000         -1.3168103419487709E-001          2.9247951708910133E-002          4.5855233651967942E-001 
                             305          8.9460414550954942E+006          1.7225247084724174E+001         -7.7747529152758261E+000         -1.0649118273941916E-005          3.6878800703299119E+000          5.5179430532657934E+000          2.9064702224256993E+000         -1.3888563114815178E-001          2.7759976478438832E-002          4.5625078696636734E-001 
                             306          8.9474357989936285E+006          1.7210021553463502E+001         -7.7899784465364981E+000         -1.0919495026317526E-005          3.6867885999128047E+000          5.5180947252322650E+000          2.9087289992431486E+000         -1.4378723084413619E-001          2.7081370355569127E-002          4.5397614269200548E-001 
                             307          8.9489695772815775E+006          1.7193000154298030E+001         -7.8069998457019700E+000         -1.1097692084446580E-005          3.6856308851453807E+000          5.5182130596446051E+000          2.9111035959841667E+000         -1.4896617148023458E-001          2.5297141886037679E-002          4.5256622611740877E-001 
                             308          8.9506567333983220E+006          1.7173954318873133E+001         -7.8260456811268675E+000         -1.1288721438327217E-005          3.6844984272354928E+000          5.5183570079241884E+000          2.9134404859437355E+000         -1.5412131509318006E-001          2.3742223919619051E-002          4.5140959222970234E-001 
                             309          8.9525126051267404E+006          1.7152650034569145E+001         -7.8473499654308547E+000         -1.1479394819027937E-005          3.6835971918092629E+000          5.5185235447939540E+000          2.9153262252310772E+000         -1.5843187025154332E-001          2.1631243280867494E-002          4.5020285518484582E-001 
                             310          8.9535333345773704E+006          1.7140773914877645E+001         -7.8592260851223550E+000         -1.1634933903554478E-005          3.6825393259232504E+000          5.5184197254479894E+000          2.9173900473301200E+000         -1.6286031459499895E-001          2.0586619644035808E-002          4.4890385820474094E-001 
