#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      2.0000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                             374          1.0004689477562435E+007          1.7365127889895099E+001         -2.6348721101049009E+000         -3.4681362812445650E-005          3.5512205137929729E+000          5.1759033965570396E+000          3.0087695071451996E+000         -3.3997167474669249E-001          5.8567626076142831E-001          6.6664190862497841E-001 
                             375          1.0005045119241904E+007          1.7352790404700066E+001         -2.6472095952999339E+000         -3.4690774190075466E-005          3.5510873691096219E+000          5.1757994273822447E+000          3.0089838119245047E+000         -3.4070894923854195E-001          5.8520481562915216E-001          6.6658284514017518E-001 
                             376          1.0005436325089321E+007          1.7339196471264099E+001         -2.6608035287359009E+000         -3.4748799195528326E-005          3.5512975791985979E+000          5.1758588116429491E+000          3.0085930838769053E+000         -3.4026784670117605E-001          5.8461289603793110E-001          6.6655359135157632E-001 
                             377          1.0005792539291678E+007          1.7326854441229191E+001         -2.6731455587708091E+000         -3.4647776403092725E-005          3.5513495788509224E+000          5.1758433977468012E+000          3.0084813776241828E+000         -3.4035367482885931E-001          5.8406876916780059E-001          6.6651775804156277E-001 
                             378          1.0006132585413551E+007          1.7315081981777340E+001         -2.6849180182226604E+000         -3.4620184423717926E-005          3.5515359035523746E+000          5.1759308742658492E+000          3.0081524664808024E+000         -3.3999102740257636E-001          5.8357026695763858E-001          6.6647430889647263E-001 
                             379          1.0006453385430399E+007          1.7304003534255028E+001         -2.6959964657449724E+000         -3.4533812158703797E-005          3.5515282472199479E+000          5.1758511166223444E+000          3.0081279003239030E+000         -3.4021985210119010E-001          5.8308609098703601E-001          6.6643373531191974E-001 
                             380          1.0006806265448932E+007          1.7291818328642012E+001         -2.7081816713579876E+000         -3.4530732750771243E-005          3.5515477704425389E+000          5.1758324696824047E+000          3.0080795304087515E+000         -3.4042904330489415E-001          5.8257871267344874E-001          6.6641072096315135E-001 
                             381          1.0007194433469318E+007          1.7278418990160830E+001         -2.7215810098391700E+000         -3.4519429158247479E-005          3.5517705791337399E+000          5.1759341711333819E+000          3.0076847637518376E+000         -3.3997617294199001E-001          5.8199426023389011E-001          6.6638003854894201E-001 
                             382          1.0007547881564932E+007          1.7266254638733589E+001         -2.7337453612664113E+000         -3.4416231345316077E-005          3.5516139567793688E+000          5.1757821276336946E+000          3.0079219867107359E+000         -3.4075647851131496E-001          5.8146920571324701E-001          6.6633244006189296E-001 
                             383          1.0007885287129905E+007          1.7254620379070740E+001         -2.7453796209292598E+000         -3.4481528672554218E-005          3.5519123250890821E+000          5.1759146896478789E+000          3.0073915310984018E+000         -3.3998830001496272E-001          5.8095725332308401E-001          6.6631918226785336E-001 
                             384          1.0008256433251373E+007          1.7241873921754966E+001         -2.7581260782450343E+000         -3.4343501328626148E-005          3.5519526664176984E+000          5.1758853701268839E+000          3.0072961886806717E+000         -3.4011855888350356E-001          5.8040666848865607E-001          6.6627586119811821E-001 
                             385          1.0008664693984989E+007          1.7227862135893819E+001         -2.7721378641061811E+000         -3.4320679672170464E-005          3.5519668893793210E+000          5.1758300893422415E+000          3.0072401023651052E+000         -3.4035946360730623E-001          5.7979345678715921E-001          6.6621984749877194E-001 
                             386          1.0009007814412408E+007          1.7216090087954832E+001         -2.7839099120451678E+000         -3.4308793642920748E-005          3.5521688002120002E+000          5.1758713667387699E+000          3.0068569193980119E+000         -3.3988995882461775E-001          5.7928108441233517E-001          6.6620722635516860E-001 
                             387          1.0009328863379516E+007          1.7205106356231056E+001         -2.7948936437689440E+000         -3.4212013895353737E-005          3.5522001671267929E+000          5.1758530924726731E+000          3.0067850484353777E+000         -3.4002338182869657E-001          5.7880399951574091E-001          6.6616503612506850E-001 
                             388          1.0009682017243333E+007          1.7193030345534517E+001         -2.8069696544654832E+000         -3.4194757395474359E-005          3.5521254482996580E+000          5.1758419147809480E+000          3.0069288972437844E+000         -3.4061601137073905E-001          5.7828244092981707E-001          6.6609895989122436E-001 
                             389          1.0010070486493533E+007          1.7179732805335405E+001         -2.8202671946645950E+000         -3.4230612055542149E-005          3.5522308642042519E+000          5.1758720169838615E+000          3.0067331165360538E+000         -3.4056047464983658E-001          5.7771113183740996E-001          6.6604778759370109E-001 
                             390          1.0010410317698879E+007          1.7168117194286527E+001         -2.8318828057134731E+000         -3.4180530999550057E-005          3.5525237986005433E+000          5.1760333436340531E+000          3.0062279110685663E+000         -3.3984379947851645E-001          5.7720862346518298E-001          6.6603626498988933E-001 
                             391          1.0010725120624414E+007          1.7157398578631209E+001         -2.8426014213687907E+000         -3.4048653255426976E-005          3.5525551398860853E+000          5.1759398612132967E+000          3.0061184872871038E+000         -3.3989618080635858E-001          5.7676608990027756E-001          6.6599769281177279E-001 
                             392          1.0011071403842501E+007          1.7145616111065323E+001         -2.8543838889346773E+000         -3.4025522896981581E-005          3.5526026167234082E+000          5.1759700822522499E+000          3.0060386441319360E+000         -3.4003483916890892E-001          5.7624461655549675E-001          6.6597802383418070E-001 
                             393          1.0011452315382399E+007          1.7132663461378133E+001         -2.8673365386218670E+000         -3.4004350959545552E-005          3.5527391279167189E+000          5.1759610014790729E+000          3.0057610813587252E+000         -3.3980792522604952E-001          5.7570744313467559E-001          6.6592812328029294E-001 
                             394          1.0011799156057838E+007          1.7120893045458512E+001         -2.8791069545414878E+000         -3.3936088680270282E-005          3.5527275172249646E+000          5.1759119776556561E+000          3.0057597908305240E+000         -3.4010381401664108E-001          5.7518406585550885E-001          6.6591039354507930E-001 
                             395          1.0012130254104491E+007          1.7109656282671242E+001         -2.8903437173287578E+000         -3.3937870974583970E-005          3.5529815799219779E+000          5.1760468101753023E+000          3.0053190816963213E+000         -3.3950752492927666E-001          5.7472418187322294E-001          6.6586972706503056E-001 
                             396          1.0012442612493875E+007          1.7099091116475538E+001         -2.9009088835244619E+000         -3.3823859242451696E-005          3.5529141005580263E+000          5.1759390015795654E+000          3.0054001361263576E+000         -3.3993789228309218E-001          5.7425697433949041E-001          6.6581794456801957E-001 
                             397          1.0012786206722196E+007          1.7087461153919168E+001         -2.9125388460808317E+000         -3.3847956681842276E-005          3.5532302664751856E+000          5.1760951052875894E+000          3.0048458561460487E+000         -3.3912481861298244E-001          5.7374925292597678E-001          6.6579528852083569E-001 
                             398          1.0013164160373351E+007          1.7074722011976373E+001         -2.9252779880236268E+000         -3.3705566552670958E-005          3.5532658487264368E+000          5.1759907872755342E+000          3.0047225326375191E+000         -3.3920207005870706E-001          5.7321014504900358E-001          6.6574488615670580E-001 
                             399          1.0013494792578524E+007          1.7063586406237285E+001         -2.9364135937627154E+000         -3.3679737075940126E-005          3.5532770350786524E+000          5.1760240537132711E+000          3.0047167931519567E+000         -3.3947391691834189E-001          5.7271645327279630E-001          6.6573347491792567E-001 
                             400          1.0013801074002443E+007          1.7053271843440136E+001         -2.9467281565598640E+000         -3.3676749524034500E-005          3.5531736846817523E+000          5.1759222968174061E+000          3.0048726154978245E+000         -3.4004816245155872E-001          5.7226689767266969E-001          6.6569135859357975E-001 
                             401          1.0014092199264783E+007          1.7043455462330368E+001         -2.9565445376696324E+000         -3.3718754019640194E-005          3.5535443904946296E+000          5.1760628858763633E+000          3.0042014984015495E+000         -3.3895599332993342E-001          5.7183292823222154E-001          6.6566901191815941E-001 
                             402          1.0014412437053356E+007          1.7032711638852160E+001         -2.9672883611478404E+000         -3.3549518081646391E-005          3.5534909468304865E+000          5.1759836914092627E+000          3.0042687884962844E+000         -3.3936442963660635E-001          5.7136360404951303E-001          6.6563649699146932E-001 
                             403          1.0014764698620789E+007          1.7020886602995937E+001         -2.9791133970040633E+000         -3.3568907168699096E-005          3.5534625032616569E+000          5.1759500299525909E+000          3.0043088449056090E+000         -3.3974615804316477E-001          5.7085721494495911E-001          6.6555690983493387E-001 
                             404          1.0015085451937983E+007          1.7010115774198020E+001         -2.9898842258019798E+000         -3.3579789266546852E-005          3.5535231083047103E+000          5.1759779386433431E+000          3.0042015891648775E+000         -3.3980655540022586E-001          5.7039044314720921E-001          6.6553647786069658E-001 
                             405          1.0015391646696271E+007          1.6999842229756158E+001         -3.0001577702438418E+000         -3.3552319769576283E-005          3.5537391591243477E+000          5.1760565273996235E+000          3.0038087819037429E+000         -3.3928331954927887E-001          5.6995757165913763E-001          6.6550335946108907E-001 
                             406          1.0015728460930388E+007          1.6988574517077250E+001         -3.0114254829227498E+000         -3.3453790064537183E-005          3.5538658129236818E+000          5.1760519401928446E+000          3.0035531807016858E+000         -3.3906006851729459E-001          5.6945273837311483E-001          6.6546590544565087E-001 
                             407          1.0016098956587918E+007          1.6976202959785944E+001         -3.0237970402140562E+000         -3.3391909027524741E-005          3.5541713808124835E+000          5.1762147727548289E+000          3.0030234612050730E+000         -3.3831701018079108E-001          5.6892168400315790E-001          6.6540869070733555E-001 
                             408          1.0016436313035926E+007          1.6964983455570614E+001         -3.0350165444293857E+000         -3.3257121011316117E-005          3.5542591270538737E+000          5.1762088435589106E+000          3.0028450041243340E+000         -3.3824721438272337E-001          5.6843608054904360E-001          6.6534937143040540E-001 
                             409          1.0016758357331395E+007          1.6954287045306220E+001         -3.0457129546937800E+000         -3.3214096367882713E-005          3.5544583297824368E+000          5.1762529585270576E+000          3.0024686561512821E+000         -3.3776842716398214E-001          5.6796775630642027E-001          6.6532466880598184E-001 
                             410          1.0017112606056409E+007          1.6942553771581107E+001         -3.0574462284188932E+000         -3.3121569384987005E-005          3.5546562825660128E+000          5.1762105634971700E+000          3.0020515530691858E+000         -3.3723488006501223E-001          5.6743276146892552E-001          6.6532101588780390E-001 
                             411          1.0017502279653924E+007          1.6929685387359076E+001         -3.0703146126409244E+000         -3.3023495315203477E-005          3.5546645701100319E+000          5.1762044868474346E+000          3.0020319396562800E+000         -3.3752563842271843E-001          5.6684398949106574E-001          6.6531615657824938E-001 
                             412          1.0017857098659405E+007          1.6917969673252870E+001         -3.0820303267471303E+000         -3.3018846017720264E-005          3.5547257361688045E+000          5.1761978953358945E+000          3.0019063117829647E+000         -3.3757502803435313E-001          5.6630218055198944E-001          6.6524249189335638E-001 
                             413          1.0018195812910503E+007          1.6906795885862831E+001         -3.0932041141371691E+000         -3.2988831600276837E-005          3.5550216475745180E+000          5.1762816915245269E+000          3.0013563870658539E+000         -3.3676211122489697E-001          5.6578892631001754E-001          6.6522331394876577E-001 
                             414          1.0018515356438478E+007          1.6896297571329495E+001         -3.1037024286705055E+000         -3.2854098469237952E-005          3.5550959001150484E+000          5.1762002428349634E+000          3.0011671576400114E+000         -3.3665341231240059E-001          5.6529638763174006E-001          6.6519804027595464E-001 
                             415          1.0018866854319252E+007          1.6884764083503406E+001         -3.1152359164965944E+000         -3.2812396480734620E-005          3.5553159319891150E+000          5.1763521050450825E+000          3.0008030249969373E+000         -3.3622169959560511E-001          5.6475733836286091E-001          6.6516190598323399E-001 
                             416          1.0019253501988104E+007          1.6872113082776401E+001         -3.1278869172235986E+000         -3.2719712922605136E-005          3.5553240806487607E+000          5.1763040918934253E+000          3.0007627211018177E+000         -3.3646661125649557E-001          5.6423519492999874E-001          6.6508268910441337E-001 
                             417          1.0019591739682030E+007          1.6861048726454808E+001         -3.1389512735451923E+000         -3.2711777901357512E-005          3.5557187086958444E+000          5.1764470752893708E+000          3.0000449567056222E+000         -3.3531597654523332E-001          5.6370614802794028E-001          6.6505453706503959E-001 
                             418          1.0019963801145349E+007          1.6848943294870157E+001         -3.1510567051298430E+000         -3.2536107009451845E-005          3.5557684125095741E+000          5.1763714648143733E+000          2.9999077438406645E+000         -3.3535346559482432E-001          5.6323332633419476E-001          6.6505053507874923E-001 
                             419          1.0020373068754999E+007          1.6835639458627675E+001         -3.1643605413723250E+000         -3.2506447929800209E-005          3.5560943670435887E+000          5.1764727221579170E+000          2.9993064634444080E+000         -3.3449395687518152E-001          5.6258531453599192E-001          6.6505034834574661E-001 
                             420          1.0020731094274456E+007          1.6824053413247196E+001         -3.1759465867528043E+000         -3.2360948454305920E-005          3.5559985033969572E+000          5.1763411729069118E+000          2.9994324161121675E+000         -3.3504484032637794E-001          5.6214763825812186E-001          6.6504654939525376E-001 
                             421          1.0021062751518315E+007          1.6813309243290060E+001         -3.1866907567099396E+000         -3.2395402651783169E-005          3.5562197814635161E+000          5.1763537641267225E+000          2.9989961555889550E+000         -3.3444975683838130E-001          5.6160896673360028E-001          6.6498647052848370E-001 
                             422          1.0021427574486557E+007          1.6801528110144002E+001         -3.1984718898559983E+000         -3.2292739689047970E-005          3.5560910522634912E+000          5.1762831970679715E+000          2.9992183304596298E+000         -3.3519852461225585E-001          5.6113040668590719E-001          6.6496504889570140E-001 
                             423          1.0021828879751625E+007          1.6788546940486366E+001         -3.2114530595136337E+000         -3.2347369415803395E-005          3.5564001546111279E+000          5.1763938736172639E+000          2.9986554640390022E+000         -3.3440846536643737E-001          5.6046939642991167E-001          6.6489381751173182E-001 
                             424          1.0022179939846776E+007          1.6777238778723387E+001         -3.2227612212766132E+000         -3.2211470113396705E-005          3.5564660074572871E+000          5.1764008685460050E+000          2.9985272558110556E+000         -3.3444467262452549E-001          5.6008635872216117E-001          6.6487170626822290E-001 
                             425          1.0022505144663917E+007          1.6766773334372431E+001         -3.2332266656275692E+000         -3.2181086501172201E-005          3.5565705491279376E+000          5.1764328365113865E+000          2.9983341564524451E+000         -3.3432946623013321E-001          5.5955104160318236E-001          6.6480837090344325E-001 
                             426          1.0022814256906155E+007          1.6756840140064405E+001         -3.2431598599355951E+000         -3.2134587216649053E-005          3.5565991666290699E+000          5.1763741341677223E+000          2.9982475702783473E+000         -3.3441366062464756E-001          5.5914397301053953E-001          6.6477866010496611E-001 
                             427          1.0023154280372620E+007          1.6745919765287901E+001         -3.2540802347120987E+000         -3.2116532691225429E-005          3.5567161657753550E+000          5.1764277752833276E+000          2.9980403925435808E+000         -3.3428242563158350E-001          5.5862396252936708E-001          6.6477134773771329E-001 
                             428          1.0023528306185732E+007          1.6733926254313264E+001         -3.2660737456867359E+000         -3.2065997998545680E-005          3.5568497336299014E+000          5.1764103197649831E+000          2.9977645290753148E+000         -3.3404185400052683E-001          5.5810635700857758E-001          6.6472485274123705E-001 
                             429          1.0023868877032407E+007          1.6723027058754298E+001         -3.2769729412457025E+000         -3.2002726203233991E-005          3.5569641219642265E+000          5.1764491284186018E+000          2.9975551567334748E+000         -3.3390606757736696E-001          5.5759939924336432E-001          6.6470702081694444E-001 
                             430          1.0024193989829339E+007          1.6712638892369391E+001         -3.2873611076306091E+000         -3.1952499203206253E-005          3.5569108774068021E+000          5.1763549595908991E+000          2.9976145614344722E+000         -3.3429473991493569E-001          5.5713604155757268E-001          6.6465426154618412E-001 
                             431          1.0024500701725237E+007          1.6702833395660313E+001         -3.2971666043396866E+000         -3.1969730682764265E-005          3.5570874773315628E+000          5.1764537496808298E+000          2.9973107566299166E+000         -3.3394201063183626E-001          5.5668297058917293E-001          6.6463196675128222E-001 
                             432          1.0024838084810726E+007          1.6692072436849759E+001         -3.3079275631502405E+000         -3.1895371384659108E-005          3.5571943094876879E+000          5.1764262117702513E+000          2.9970833233623755E+000         -3.3376703260529567E-001          5.5620995785065275E-001          6.6459525637632422E-001 
                             433          1.0025209206204765E+007          1.6680254443861305E+001         -3.3197455561386953E+000         -3.1844008937058303E-005          3.5573165320549287E+000          5.1764537799427490E+000          2.9968526623141427E+000         -3.3361330005000533E-001          5.5569418399295745E-001          6.6456347197208288E-001 
                             434          1.0025617439738205E+007          1.6667276893933973E+001         -3.3327231060660267E+000         -3.1789524535004566E-005          3.5574939566669350E+000          5.1764877062956440E+000          2.9965147762665785E+000         -3.3327554869467341E-001          5.5509697901882393E-001          6.6449506451672447E-001 
                             435          1.0025989158574851E+007          1.6655489605739390E+001         -3.3445103942606096E+000         -3.1710225666625977E-005          3.5574803252560590E+000          5.1764442868000522E+000          2.9965203293405351E+000         -3.3359390150729956E-001          5.5457239560286853E-001          6.6448262144689485E-001 
                             436          1.0026344005596651E+007          1.6644236376428928E+001         -3.3557636235710717E+000         -3.1712903361673176E-005          3.5577247700731260E+000          5.1765383728897554E+000          2.9960784827512517E+000         -3.3300373720532389E-001          5.5405757152624668E-001          6.6442805830694951E-001 
                             437          1.0026678768804489E+007          1.6633655171577537E+001         -3.3663448284224629E+000         -3.1608028014054339E-005          3.5578817713537298E+000          5.1765368012098580E+000          2.9957636943500958E+000         -3.3265034130390109E-001          5.5359318273518088E-001          6.6441544651729212E-001 
                             438          1.0027047008333109E+007          1.6622042425522515E+001         -3.3779575744774846E+000         -3.1535848686644191E-005          3.5578463335462973E+000          5.1764942205515467E+000          2.9958132796358052E+000         -3.3305281940460668E-001          5.5306393109220153E-001          6.6435375097792315E-001 
                             439          1.0027452071814591E+007          1.6609263227437012E+001         -3.3907367725629882E+000         -3.1548630448543770E-005          3.5578921393855505E+000          5.1765033624376562E+000          2.9957262389003541E+000         -3.3321275643681220E-001          5.5249380983896101E-001          6.6433318900052096E-001 
                             440          1.0027806419581067E+007          1.6598091319691544E+001         -3.4019086803084555E+000         -3.1528088511931725E-005          3.5577745432790286E+000          5.1763697036012077E+000          2.9958946016951726E+000         -3.3384170030974242E-001          5.5195751525533643E-001          6.6427821307927304E-001 
                             441          1.0028121778668983E+007          1.6588134810240167E+001         -3.4118651897598333E+000         -3.1571975671224984E-005          3.5582691204126924E+000          5.1766177833915368E+000          2.9950294873230101E+000         -3.3237206505541350E-001          5.5150364064340762E-001          6.6426560687964797E-001 
                             442          1.0028468673665691E+007          1.6577254439776137E+001         -3.4227455602238628E+000         -3.1365025634004409E-005          3.5583288078761881E+000          5.1765782634657560E+000          2.9948903524331283E+000         -3.3237874806106599E-001          5.5099094855670505E-001          6.6420269323412340E-001 
                             443          1.0028850258162068E+007          1.6565297607451921E+001         -3.4347023925480791E+000         -3.1334691104348197E-005          3.5584171609817896E+000          5.1765792189399669E+000          2.9947141239590311E+000         -3.3233965180503233E-001          5.5044260874912609E-001          6.6412561432029305E-001 
                             444          1.0029197711600985E+007          1.6554424249756444E+001         -3.4455757502435560E+000         -3.1294431073487475E-005          3.5584716634363840E+000          5.1765852212863237E+000          2.9946081202230213E+000         -3.3241280611286866E-001          5.4994348636812684E-001          6.6411145175977548E-001 
                             445          1.0029529394598614E+007          1.6544052547703256E+001         -3.4559474522967442E+000         -3.1269923774658400E-005          3.5585727605543949E+000          5.1765692814928697E+000          2.9943979560902716E+000         -3.3226465793255205E-001          5.4946353163118322E-001          6.6406420994175308E-001 
                             446          1.0029842304831617E+007          1.6534282532758645E+001         -3.4657174672413547E+000         -3.1223059888024582E-005          3.5587877242945343E+000          5.1766581043147371E+000          2.9940124400209260E+000         -3.3175017218240282E-001          5.4900901867589158E-001          6.6404194769435354E-001 
                             447          1.0030186506087920E+007          1.6523566704507459E+001         -3.4764332954925408E+000         -3.1132449562498677E-005          3.5587713806078862E+000          5.1766233130026613E+000          2.9940277317381847E+000         -3.3206231206108638E-001          5.4849980673444343E-001          6.6399178232575728E-001 
                             448          1.0030565127469853E+007          1.6511777563624161E+001         -3.4882224363758390E+000         -3.1137018261134355E-005          3.5589657022758709E+000          5.1766240757057300E+000          2.9936394697537501E+000         -3.3159575665242258E-001          5.4792689730102595E-001          6.6395489388130557E-001 
                             449          1.0030909882831901E+007          1.6501073075793887E+001         -3.4989269242061134E+000         -3.1049518031266131E-005          3.5591067333399908E+000          5.1766510939225761E+000          2.9933709167339329E+000         -3.3134029246250268E-001          5.4740118992908549E-001          6.6395188813690031E-001 
                             450          1.0031238990214715E+007          1.6490874694832669E+001         -3.5091253051673306E+000         -3.0988004200912054E-005          3.5592864862437805E+000          5.1767189634061284E+000          2.9930453456681301E+000         -3.3095764619223067E-001          5.4694349723614433E-001          6.6389494868071552E-001 
                             451          1.0031601008335812E+007          1.6479683911971978E+001         -3.5203160880280215E+000         -3.0912217396209072E-005          3.5594352954538961E+000          5.1767645307838608E+000          2.9927705109367650E+000         -3.3070279099025790E-001          5.4637933771780589E-001          6.6382933384611964E-001 
                             452          1.0031999228269018E+007          1.6467399324316663E+001         -3.5326006756833372E+000         -3.0848751232569404E-005          3.5595269941198144E+000          5.1766977717742639E+000          2.9925537341001300E+000         -3.3059309778379370E-001          5.4589122390998501E-001          6.6380432344168372E-001 
                             453          1.0032347589329317E+007          1.6456668805624069E+001         -3.5433311943759307E+000         -3.0802864945282777E-005          3.5597464311579112E+000          5.1768013176833154E+000          2.9921666329784626E+000         -3.3010198359645310E-001          5.4535502010201586E-001          6.6380184877644566E-001 
                             454          1.0032670293893231E+007          1.6446757730858131E+001         -3.5532422691418688E+000         -3.0712533612094148E-005          3.5598033394712645E+000          5.1767233601253535E+000          2.9920138375727747E+000         -3.3005802664293604E-001          5.4495479313238726E-001          6.6374663653970856E-001 
                             455          1.0033025268913534E+007          1.6435866648772091E+001         -3.5641333512279090E+000         -3.0681263365278987E-005          3.5600156922883150E+000          5.1768064060524397E+000          2.9916306549022158E+000         -3.2957934740437933E-001          5.4438953535448631E-001          6.6371782823163228E-001 
                             456          1.0033415741435867E+007          1.6423920984388186E+001         -3.5760790156118141E+000         -3.0592842519336111E-005          3.5599992446596938E+000          5.1767125173579345E+000          2.9916166058122062E+000         -3.2986701123786216E-001          5.4388999806712490E-001          6.6365865915381939E-001 
                             457          1.0033771287905853E+007          1.6413043631526968E+001         -3.5869563684730323E+000         -3.0593336678838885E-005          3.5599331471799229E+000          5.1766981196330661E+000          2.9917416019093137E+000         -3.3040472640241725E-001          5.4331570472170720E-001          6.6364425184004672E-001 
                             458          1.0034110696602821E+007          1.6402650448457837E+001         -3.5973495515421625E+000         -3.0621440057184842E-005          3.5602363541624991E+000          5.1767462493038128E+000          2.9911592527795352E+000         -3.2951512226070867E-001          5.4291904284854409E-001          6.6358245937970195E-001 
                             459          1.0034484046169488E+007          1.6391266784137667E+001         -3.6087332158623333E+000         -3.0490632202475569E-005          3.5603028912747643E+000          5.1767182070035878E+000          2.9910121574048913E+000         -3.2952244247527368E-001          5.4231961891296621E-001          6.6355648629802755E-001 
                             460          1.0034894730692821E+007          1.6378757725176307E+001         -3.6212422748236932E+000         -3.0459046422886352E-005          3.5603380222500345E+000          5.1767118946768838E+000          2.9909387392909998E+000         -3.2970716630128594E-001          5.4174642899064496E-001          6.6347268537287052E-001 
                             461          1.0035223278311485E+007          1.6368755777050016E+001         -3.6312442229499844E+000         -3.0442917732565361E-005          3.5602768423714681E+000          5.1766894111405728E+000          2.9910498572799753E+000         -3.3019469210127517E-001          5.4125318362878516E-001          6.6341600596416139E-001 
                             462          1.0035584680692019E+007          1.6357744503999779E+001         -3.6422554960002209E+000         -3.0468180740812033E-005          3.5606376071455021E+000          5.1768737501499427E+000          2.9904204972365944E+000         -3.2922822051428186E-001          5.4074042170978853E-001          6.6337571895303460E-001 
                             463          1.0035982223310605E+007          1.6345689946744990E+001         -3.6543100532550099E+000         -3.0322679107111107E-005          3.5608957097786127E+000          5.1769259864497199E+000          2.9899304101202602E+000         -3.2856821008230125E-001          5.4017125487635009E-001          6.6332196564516710E-001 
                             464          1.0036329991859030E+007          1.6335182789408023E+001         -3.6648172105919770E+000         -3.0213075289757742E-005          3.5612636230169565E+000          5.1770353226287611E+000          2.9892492517330940E+000         -3.2748515149339141E-001          5.3966383736062373E-001          6.6327490710263493E-001 
                             465          1.0036652147549063E+007          1.6325498769109398E+001         -3.6745012308906020E+000         -3.0060062876993763E-005          3.5613686490305643E+000          5.1770086216801419E+000          2.9890258492315698E+000         -3.2729588653549141E-001          5.3918945075342561E-001          6.6323129960056049E-001 
                             466          1.0037006518808102E+007          1.6314863311136278E+001         -3.6851366888637216E+000         -3.0012191174822937E-005          3.5615210099679091E+000          5.1770130706094601E+000          2.9887233518215388E+000         -3.2697391068821841E-001          5.3868776833175258E-001          6.6321789559331412E-001 
                             467          1.0037396327193044E+007          1.6303190088442381E+001         -3.6968099115576187E+000         -2.9946053355496735E-005          3.5615844777905581E+000          5.1769148930493287E+000          2.9885473273961747E+000         -3.2693270910702565E-001          5.3812484205594968E-001          6.6321695551121551E-001 
                             468          1.0037751268929809E+007          1.6292573201833147E+001         -3.7074267981668534E+000         -2.9911631993396549E-005          3.5617366228701068E+000          5.1769515286744214E+000          2.9882613550496231E+000         -3.2664367574760628E-001          5.3760902498724883E-001          6.6321603584449706E-001 
                             469          1.0038090100341581E+007          1.6282459669244783E+001         -3.7175403307552166E+000         -2.9848273321103210E-005          3.5618178591845506E+000          5.1769820670410054E+000          2.9881141516040279E+000         -3.2661893867097475E-001          5.3711047666204936E-001          6.6314685653549077E-001 
                             470          1.0038409754399113E+007          1.6272929126346806E+001         -3.7270708736531937E+000         -2.9815178857936411E-005          3.5618852879395426E+000          5.1769496195880222E+000          2.9879630703675519E+000         -3.2657105436587758E-001          5.3663396804974395E-001          6.6309031338342483E-001 
                             471          1.0038761373862397E+007          1.6262456630446444E+001         -3.7375433695535563E+000         -2.9783606978179286E-005          3.5620129511712690E+000          5.1769847968709009E+000          2.9877253325455384E+000         -3.2637516030556729E-001          5.3611576022515661E-001          6.6306101852018295E-001 
                             472          1.0039148155272011E+007          1.6250957259375415E+001         -3.7490427406245850E+000         -2.9730930146093467E-005          3.5621958163613607E+000          5.1770199443330744E+000          2.9873771758964431E+000         -3.2598605028210265E-001          5.3553205010450744E-001          6.6301637947040570E-001 
                             473          1.0039475038292898E+007          1.6241263665287395E+001         -3.7587363347126050E+000         -2.9654627094829641E-005          3.5621679006826010E+000          5.1769602162241632E+000          2.9874031431995069E+000         -3.2629711611578771E-001          5.3502914538727053E-001          6.6297998048665963E-001 
                             474          1.0039770112145921E+007          1.6232511087639093E+001         -3.7674889123609070E+000         -2.9662328798759173E-005          3.5622701285103822E+000          5.1769855489205439E+000          2.9872113538921341E+000         -3.2614764618080316E-001          5.3457374352182441E-001          6.6295379629587226E-001 
                             475          1.0040094693384247E+007          1.6222896936794104E+001         -3.7771030632058959E+000         -2.9620168111298409E-005          3.5624676843052372E+000          5.1770661449891637E+000          2.9868565403367335E+000         -3.2569531811730762E-001          5.3408151140614712E-001          6.6291915323425477E-001 
                             476          1.0040451732746406E+007          1.6212349603902670E+001         -3.7876503960973302E+000         -2.9541092689791312E-005          3.5630020663643411E+000          5.1772292842323253E+000          2.9858693458401064E+000         -3.2400337794892964E-001          5.3353145494156784E-001          6.6286908052589322E-001 
                             477          1.0040844476044780E+007          1.6200832619645535E+001         -3.7991673803544650E+000         -2.9324457743263082E-005          3.5631283420441897E+000          5.1772031327184234E+000          2.9856037187234583E+000         -3.2378074894638326E-001          5.3292549437021686E-001          6.6280842117030259E-001 
                             478          1.0041276493672991E+007          1.6188188001455007E+001         -3.8118119985449930E+000         -2.9268755172934753E-005          3.5633066001861549E+000          5.1772141120126074E+000          2.9852526920866200E+000         -3.2341779133411297E-001          5.3243030042434847E-001          6.6275761674820577E-001 
                             479          1.0041630719601018E+007          1.6177846828602057E+001         -3.8221531713979431E+000         -2.9193720828159423E-005          3.5633434401732487E+000          5.1771846943712356E+000          2.9851643032917465E+000         -3.2351853395855651E-001          5.3186656285886924E-001          6.6275170095504243E-001 
                             480          1.0041943295172859E+007          1.6168727165497987E+001         -3.8312728345020126E+000         -2.9175866336677568E-005          3.5635476502071475E+000          5.1771699238649873E+000          2.9847484979708248E+000         -3.2293180980568542E-001          5.3150941446876532E-001          6.6275102065158253E-001 
