3.592426	0.000000	4.392000	0.072000	-6.180000	0.180000	13.121999	0.543861
3.588349	0.000000	4.204000	0.072000	-5.710000	0.180000	11.776060	0.488077
3.625625	0.000000	5.048000	0.188000	-7.820000	0.470000	19.142559	2.071636
3.577983	0.000000	4.548000	0.068000	-6.570000	0.170000	14.354894	0.561907
3.588349	0.000000	4.348000	0.068000	-6.070000	0.170000	12.793813	0.500800
3.592426	0.000000	4.224000	0.072000	-5.760000	0.180000	11.912420	0.493728
